gameid,repetitionNum,word,count
9559-04e2b195-6540-4711-9830-5178487fc07c,3,arm or leg,1
9559-04e2b195-6540-4711-9830-5178487fc07c,3,the one that,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,one that look,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,this one be,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,the left and,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,this one have,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,arm out to,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,arm to the,2
9559-04e2b195-6540-4711-9830-5178487fc07c,3,face to the,1
9559-04e2b195-6540-4711-9830-5178487fc07c,3,with arm out,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,at the bottom,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,-PRON- look like,1
9559-04e2b195-6540-4711-9830-5178487fc07c,3,with a square,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,be the one,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,this be the,5
9559-04e2b195-6540-4711-9830-5178487fc07c,3,with a triangle,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,square on top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,on the bottom,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,person sit on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,sit on the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,up in the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,look like the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,on -PRON- back,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,one leg up,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,square on back,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,with the square,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,diamond shape head,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,arm in front,0
9559-04e2b195-6540-4711-9830-5178487fc07c,3,diamond head on,1
9559-04e2b195-6540-4711-9830-5178487fc07c,3,head on top,1
9559-04e2b195-6540-4711-9830-5178487fc07c,4,at the top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,on -PRON- knee,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,triangle on the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,on the right,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,to the right,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,this one look,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,one look like,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,look like a,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,a diamond on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,diamond on top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,on top of,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,top of a,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,with leg out,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,point to the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,to the left,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,sit down with,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,straight line on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,stand on one,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,in front of,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,like -PRON- be,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,point to right,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,out to the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,like a person,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,look like someone,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,with a diamond,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,on the left,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,the left side,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,triangle on top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,a person sit,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,person sit down,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,like a man,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,in the air,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,look like -PRON-,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,that look like,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,on the ground,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,the one -PRON-,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,the right and,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,face the left,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,face the right,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,the right side,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,on one leg,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,no arm or,1
9559-04e2b195-6540-4711-9830-5178487fc07c,4,arm or leg,1
9559-04e2b195-6540-4711-9830-5178487fc07c,4,the one that,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,one that look,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,this one be,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,the left and,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,this one have,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,arm out to,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,arm to the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,face to the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,with arm out,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,at the bottom,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,-PRON- look like,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,with a square,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,be the one,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,this be the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,with a triangle,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,square on top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,on the bottom,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,person sit on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,sit on the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,up in the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,look like the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,on -PRON- back,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,one leg up,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,square on back,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,with the square,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,diamond shape head,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,arm in front,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,diamond head on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,4,head on top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,at the top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,on -PRON- knee,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,triangle on the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,on the right,1
9559-04e2b195-6540-4711-9830-5178487fc07c,5,to the right,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,this one look,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,one look like,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,look like a,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,a diamond on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,diamond on top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,on top of,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,top of a,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,with leg out,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,point to the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,to the left,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,sit down with,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,straight line on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,stand on one,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,in front of,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,like -PRON- be,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,point to right,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,out to the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,like a person,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,look like someone,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,with a diamond,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,on the left,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,the left side,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,triangle on top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,a person sit,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,person sit down,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,like a man,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,in the air,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,look like -PRON-,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,that look like,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,on the ground,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,the one -PRON-,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,the right and,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,face the left,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,face the right,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,the right side,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,on one leg,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,no arm or,1
9559-04e2b195-6540-4711-9830-5178487fc07c,5,arm or leg,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,the one that,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,one that look,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,this one be,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,the left and,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,this one have,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,arm out to,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,arm to the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,face to the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,with arm out,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,at the bottom,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,-PRON- look like,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,with a square,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,be the one,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,this be the,1
9559-04e2b195-6540-4711-9830-5178487fc07c,5,with a triangle,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,square on top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,on the bottom,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,person sit on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,sit on the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,up in the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,look like the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,on -PRON- back,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,one leg up,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,square on back,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,with the square,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,diamond shape head,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,arm in front,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,diamond head on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,5,head on top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,at the top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,on -PRON- knee,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,triangle on the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,on the right,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,to the right,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,this one look,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,one look like,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,look like a,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,a diamond on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,diamond on top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,on top of,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,top of a,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,with leg out,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,point to the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,to the left,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,sit down with,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,straight line on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,stand on one,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,in front of,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,like -PRON- be,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,point to right,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,out to the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,like a person,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,look like someone,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,with a diamond,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,on the left,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,the left side,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,triangle on top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,a person sit,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,person sit down,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,like a man,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,in the air,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,look like -PRON-,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,that look like,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,on the ground,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,the one -PRON-,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,the right and,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,face the left,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,face the right,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,the right side,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,on one leg,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,no arm or,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,arm or leg,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,the one that,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,one that look,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,this one be,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,the left and,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,this one have,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,arm out to,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,arm to the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,face to the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,with arm out,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,at the bottom,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,-PRON- look like,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,with a square,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,be the one,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,this be the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,with a triangle,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,square on top,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,on the bottom,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,person sit on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,sit on the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,up in the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,look like the,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,on -PRON- back,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,one leg up,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,square on back,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,with the square,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,diamond shape head,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,arm in front,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,diamond head on,0
9559-04e2b195-6540-4711-9830-5178487fc07c,6,head on top,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,at the top,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,on -PRON- knee,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,triangle on the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,on the right,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,to the right,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,this one look,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,one look like,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,look like a,5
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,a diamond on,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,diamond on top,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,on top of,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,top of a,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,with leg out,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,point to the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,to the left,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,sit down with,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,straight line on,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,stand on one,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,in front of,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,like -PRON- be,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,point to right,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,out to the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,like a person,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,look like someone,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,with a diamond,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,on the left,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,the left side,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,triangle on top,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,a person sit,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,person sit down,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,like a man,2
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,in the air,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,look like -PRON-,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,that look like,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,on the ground,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,the one -PRON-,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,the right and,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,face the left,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,face the right,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,the right side,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,on one leg,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,no arm or,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,arm or leg,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,the one that,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,one that look,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,this one be,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,the left and,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,this one have,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,arm out to,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,arm to the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,face to the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,with arm out,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,at the bottom,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,-PRON- look like,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,with a square,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,be the one,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,this be the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,with a triangle,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,square on top,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,on the bottom,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,person sit on,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,sit on the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,up in the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,look like the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,on -PRON- back,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,one leg up,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,square on back,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,with the square,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,diamond shape head,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,arm in front,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,diamond head on,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,1,head on top,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,at the top,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,on -PRON- knee,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,triangle on the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,on the right,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,to the right,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,this one look,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,one look like,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,look like a,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,a diamond on,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,diamond on top,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,on top of,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,top of a,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,with leg out,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,point to the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,to the left,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,sit down with,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,straight line on,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,stand on one,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,in front of,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,like -PRON- be,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,point to right,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,out to the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,like a person,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,look like someone,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,with a diamond,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,on the left,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,the left side,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,triangle on top,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,a person sit,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,person sit down,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,like a man,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,in the air,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,look like -PRON-,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,that look like,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,on the ground,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,the one -PRON-,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,the right and,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,face the left,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,face the right,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,the right side,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,on one leg,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,no arm or,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,arm or leg,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,the one that,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,one that look,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,this one be,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,the left and,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,this one have,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,arm out to,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,arm to the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,face to the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,with arm out,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,at the bottom,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,-PRON- look like,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,with a square,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,be the one,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,this be the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,with a triangle,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,square on top,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,on the bottom,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,person sit on,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,sit on the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,up in the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,look like the,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,on -PRON- back,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,one leg up,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,square on back,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,with the square,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,diamond shape head,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,arm in front,1
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,diamond head on,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,2,head on top,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,3,at the top,0
9567-370cab8f-7744-4910-8e41-e0a50b191fac,3,on -PRON- knee,0
