,gameid,repetitionNum,contents,intendedName,SBAR,PP,CC,NP
1372,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,1,karate kick,I,,,,
1373,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,1,"standing, looks like the letter e, except it has a diamond head, and arm pointing to right, and legs pointing to right",K,,True,True,True
1374,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,2,high heel shoe,G,,,,
1375,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,2,flying,C,,,,
1376,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,2,bunny ears,E,,,,
1377,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,2,"one leg up, flag on back",A,,True,,True
1378,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,2,"giving speech, one arm pointing left",D,,,,True
1379,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,2,"sitting down,only one with legs",F,,True,,True
1380,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,2,"the first one we did, fat body, diamond head, pointing right",J,True,,,True
1381,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,2,"the letter e, diamond head, but the back, of it has a point",K,,True,True,True
1382,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,2,karate kick,I,,,,
1383,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,2,fat banana,H,,,,
1384,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,2,"the letter e but no tail/point, yes",L,,,True,True
1385,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,2,"split triangle chest, sitting down",B,,,,True
1386,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,3,zig zag body,L,,,,
1387,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,3,giving speech pointing left,D,,,,True
1388,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,3,"first one we did, pudgy body pointing right",J,,,,True
1389,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,3,sitting legs out,F,,,,True
1390,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,3,zig zag body with tail,K,,True,,True
1391,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,3,split triangle chest,B,,,,
1392,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,3,high heel shoe,G,,,,
1393,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,3,one leg up flag on back,A,,True,,True
1394,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,3,bunny ears,E,,,,
1395,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,3,karate kick,I,,,,
1396,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,3,flying,C,,,,
1397,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,3,fat banana,H,,,,
1398,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,4,high heel shoe,G,,,,
1399,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,4,karate kick,I,,,,
1400,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,4,flying,C,,,,
1401,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,4,split triangle chest,B,,,,
1402,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,4,one leg up flag on back,A,,True,,True
1403,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,4,zig zag body,L,,,,
1404,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,4,zig zag body tail,K,,,,
1405,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,4,bunny ears,E,,,,
1406,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,4,pointing left giving speech,D,,,,True
1407,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,4,fat banana,H,,,,
1408,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,4,legs out sitting down,F,,,,True
1409,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,4,first we did pointing right pudgy body,J,,,,True
1410,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,5,karate,I,,,,
1411,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,5,zig zag body,L,,,,
1412,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,5,high heel shoe,G,,,,
1413,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,5,giving speech pointing left,D,,,,True
1414,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,5,one leg up flag on back,A,,True,,True
1415,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,5,first one we did,J,,,,True
1416,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,5,split triangle,B,,,,
1417,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,5,zig zag tail,K,,,,True
1418,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,5,legs out sitting down,F,,,,True
1419,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,5,bunny ears,E,,,,
1420,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,5,fat banana,H,,,,
1421,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,5,flying,C,,,,
1422,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,split triangle,B,,,,
1423,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,speech,D,,,,
1424,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,banana,H,,,,
1425,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,zig zag tail,K,,,,True
1426,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,karate,I,,,,
1427,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,legs out,F,,,,True
1428,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,bunny,E,,,,
1429,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,zig zag,L,,,,
1430,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,high heels,G,,,,
1431,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,one leg up,A,,,,True
1432,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,first one we did,J,,,,True
1433,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,6,flying,C,,,,
1434,3321-5540179d-7955-4363-b9d2-e392f26a1256,1,"diamond on top with another diamond like shape below, looks like someone kneeling with feet up behind them to pray, tip of triangle is pointing to the right",K,,True,,True
1435,3321-5540179d-7955-4363-b9d2-e392f26a1256,1,"two triangles in the middle only touching by the top point connected to a leaning diamond, somewhat flat across the bottom with a small triangle on the back left",B,,True,,True
1436,3321-5540179d-7955-4363-b9d2-e392f26a1256,1,"long parallelogram along the bottom, then a space with the triangle pointing right",G,,True,,True
1437,3321-5540179d-7955-4363-b9d2-e392f26a1256,1,"a lot of these look like people doing stuff to me, this one looks like the person is standing straight up looking down at a tray of food, big rectangle in the middle, small part of triangle for feet",D,,True,,True
1438,3321-5540179d-7955-4363-b9d2-e392f26a1256,1,"similar to the server but facing the other way, and looks fatter, flat across the bottom just like the other one but the triangle 'toes' on the bottom are facing the other way, holding the tray up higher, near his neck, big square in the middle",J,,True,True,True
1439,3321-5540179d-7955-4363-b9d2-e392f26a1256,1,"he's the fat server, this looks like someone praying and looking at a bible to me, like they are kneeling (parallelogram on the bottom, six sided figure in the middle for the body, triangle for hands/book",L,,True,True,True
1440,3321-5540179d-7955-4363-b9d2-e392f26a1256,1,"that one almost looks like a female zombie, ok, this one looks like he is sitting facing left with legs kicked out, this one is sitting looks like a bunch of different shapes in the middle, long rectangle for feet (only one like legs are together, *long rectangle for legs, triangle for foot/feet, aside from the female zombie has the most length across, female zombie is longer because of her dress",F,True,True,,True
1441,3321-5540179d-7955-4363-b9d2-e392f26a1256,1,"this shape has a diamond on top, looks like a six sided figure in the middle, and maybe a squished diamond attached at the bottom, doesn't really look like anything to me",H,,True,True,True
1442,3321-5540179d-7955-4363-b9d2-e392f26a1256,1,"that was easy, this one looks like a ghost flying, with arms out",C,,True,,True
1443,3321-5540179d-7955-4363-b9d2-e392f26a1256,1,"that's zombie dude from thriller, this one looks like figure skating with leg kicked back in air",I,,True,,True
1444,3321-5540179d-7955-4363-b9d2-e392f26a1256,1,"zombie dude now, walking zombie",A,,,,True
1445,3321-5540179d-7955-4363-b9d2-e392f26a1256,1,"looks similar to the sitting guy, but with triangles on his head, really flat across the bottom, love it bunny head :",E,,True,True,True
1446,3321-5540179d-7955-4363-b9d2-e392f26a1256,2,sitting dude again,F,,,,True
1447,3321-5540179d-7955-4363-b9d2-e392f26a1256,2,six sided man blob,H,,,,
1448,3321-5540179d-7955-4363-b9d2-e392f26a1256,2,walking zombie,A,,,,
1449,3321-5540179d-7955-4363-b9d2-e392f26a1256,2,skater,I,,,,
1450,3321-5540179d-7955-4363-b9d2-e392f26a1256,2,fat chef,J,,,,
1451,3321-5540179d-7955-4363-b9d2-e392f26a1256,2,"i can't remember the name we gave this one, look like praying, but with no feet, you selected it last time i said praying and meant the one with feet, long dress parallelogram, on bottom",L,True,True,True,True
1452,3321-5540179d-7955-4363-b9d2-e392f26a1256,2,girl zombie,G,,,,
1453,3321-5540179d-7955-4363-b9d2-e392f26a1256,2,"girl zombie, she's wearing a dress with her foot kicked out and hands up like the other zombie, flying ghost no feet",C,,True,True,True
1454,3321-5540179d-7955-4363-b9d2-e392f26a1256,2,praying with feet up,K,,True,,True
1455,3321-5540179d-7955-4363-b9d2-e392f26a1256,2,bunny head,E,,,,
1456,3321-5540179d-7955-4363-b9d2-e392f26a1256,2,"server, regular with towel not fat",D,,True,,True
1457,3321-5540179d-7955-4363-b9d2-e392f26a1256,2,"two triangles not touching in the middle, i forgot the name again too",B,,True,,True
1458,3321-5540179d-7955-4363-b9d2-e392f26a1256,3,bunny head,E,,,,
1459,3321-5540179d-7955-4363-b9d2-e392f26a1256,3,skater,I,,,,
1460,3321-5540179d-7955-4363-b9d2-e392f26a1256,3,regular server guy,D,,,,
1461,3321-5540179d-7955-4363-b9d2-e392f26a1256,3,praying no feet,L,,,,True
1462,3321-5540179d-7955-4363-b9d2-e392f26a1256,3,"um, diamond on top, six sided man??",H,,True,,True
1463,3321-5540179d-7955-4363-b9d2-e392f26a1256,3,flying ghost no feet,C,,,,True
1464,3321-5540179d-7955-4363-b9d2-e392f26a1256,3,ghost with long dress,G,,True,,True
1465,3321-5540179d-7955-4363-b9d2-e392f26a1256,3,"i guess, one that is flying with no feet, and a chick with a long dress that i keep calling a girl zombie, two triangles",B,True,True,True,True
1466,3321-5540179d-7955-4363-b9d2-e392f26a1256,3,sitting man,F,,,,True
1467,3321-5540179d-7955-4363-b9d2-e392f26a1256,3,"fat chef, fat server",J,,,,True
1468,3321-5540179d-7955-4363-b9d2-e392f26a1256,3,zombie,A,,,,
1469,3321-5540179d-7955-4363-b9d2-e392f26a1256,3,"very true, my kitchen is the fat chef though so i got confused typing, praying feet up",K,,,,True
1470,3321-5540179d-7955-4363-b9d2-e392f26a1256,4,zombie,A,,,,
1471,3321-5540179d-7955-4363-b9d2-e392f26a1256,4,sitting man,F,,,,True
1472,3321-5540179d-7955-4363-b9d2-e392f26a1256,4,six sided man,H,,,,
1473,3321-5540179d-7955-4363-b9d2-e392f26a1256,4,bunny head,E,,,,
1474,3321-5540179d-7955-4363-b9d2-e392f26a1256,4,"flying ghost, no feet, no dress either",C,,,True,True
1475,3321-5540179d-7955-4363-b9d2-e392f26a1256,4,server,D,,,,
1476,3321-5540179d-7955-4363-b9d2-e392f26a1256,4,fat server,J,,,,
1477,3321-5540179d-7955-4363-b9d2-e392f26a1256,4,girl zombie/ghost,G,,,,
1478,3321-5540179d-7955-4363-b9d2-e392f26a1256,4,praying feet up,K,,,,
1479,3321-5540179d-7955-4363-b9d2-e392f26a1256,4,2 triangles,B,,,,
1480,3321-5540179d-7955-4363-b9d2-e392f26a1256,4,praying no feet,L,,,,True
1481,3321-5540179d-7955-4363-b9d2-e392f26a1256,4,skater,I,,,,
1482,3321-5540179d-7955-4363-b9d2-e392f26a1256,5,praying no feet,L,,,,True
1483,3321-5540179d-7955-4363-b9d2-e392f26a1256,5,flying ghost,C,,,,
1484,3321-5540179d-7955-4363-b9d2-e392f26a1256,5,praying feet up,K,,,,
1485,3321-5540179d-7955-4363-b9d2-e392f26a1256,5,skater,I,,,,
1486,3321-5540179d-7955-4363-b9d2-e392f26a1256,5,fat chef/server dude,J,,,,
1487,3321-5540179d-7955-4363-b9d2-e392f26a1256,5,bunny ears,E,,,,
1488,3321-5540179d-7955-4363-b9d2-e392f26a1256,5,server,D,,,,
1489,3321-5540179d-7955-4363-b9d2-e392f26a1256,5,sitting man,F,,,,True
1490,3321-5540179d-7955-4363-b9d2-e392f26a1256,5,six sided man,H,,,,
1491,3321-5540179d-7955-4363-b9d2-e392f26a1256,5,2 triangles,B,,,,
1492,3321-5540179d-7955-4363-b9d2-e392f26a1256,5,thriller zombie,A,,,,
1493,3321-5540179d-7955-4363-b9d2-e392f26a1256,5,now you can pick the ghost thriller zombie chick,G,,,,True
1494,3321-5540179d-7955-4363-b9d2-e392f26a1256,6,fat server,J,,,,
1495,3321-5540179d-7955-4363-b9d2-e392f26a1256,6,server,D,,,,
1496,3321-5540179d-7955-4363-b9d2-e392f26a1256,6,skater,I,,,,
1497,3321-5540179d-7955-4363-b9d2-e392f26a1256,6,praying feet up,K,,,,
1498,3321-5540179d-7955-4363-b9d2-e392f26a1256,6,"girl ghost, dress",G,,,,True
1499,3321-5540179d-7955-4363-b9d2-e392f26a1256,6,praying no feet,L,,,,True
1500,3321-5540179d-7955-4363-b9d2-e392f26a1256,6,bunny ears,E,,,,
1501,3321-5540179d-7955-4363-b9d2-e392f26a1256,6,2 triangles,B,,,,
1502,3321-5540179d-7955-4363-b9d2-e392f26a1256,6,"flying ghost, no dress/feet",C,,,,True
1503,3321-5540179d-7955-4363-b9d2-e392f26a1256,6,sitting man,F,,,,True
1504,3321-5540179d-7955-4363-b9d2-e392f26a1256,6,six sided man,H,,,,
1505,3321-5540179d-7955-4363-b9d2-e392f26a1256,6,"i should've made them chicks, girl power, thriller zombie, no dress, zombie, no dress",A,,,,True
1506,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,1,look for an object that looks like a podium with a flat surface and a diamond on top,J,True,True,True,True
1507,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,1,looks like jesus with open arms giving a hug,C,,True,,True
1508,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,1,"looks like most of the object is on the left, the hug this time has his head thrust backward",G,,True,,True
1509,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,1,"looks like a an animal or person with one foot up and forward, the head is thrust backward",A,,True,True,True
1510,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,1,"imagine an dancer posed with one leg backward and arms forward,  head is upright, about to twirl",I,,True,True,True
1511,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,1,"this looks like someone holding a box about to take up an offering a church,  they are wearing a graduation cap",D,True,True,,True
1512,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,1,"a person sits under a tree for a rest, they face right and knees are upward",E,,True,True,True
1513,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,1,"a person prays on their knees , they have a diamond head, knees are folders so you cannot see the feet",H,,True,,True
1514,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,1,"a person sits at a desk, facing right,   the image has a brides train compared to one that doesn't",K,True,True,,True
1515,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,1,"this person is similar to the last, only this person does not have the brides train,  faces right at a desk",L,,True,,True
1516,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,1,"this person faces left, hands are out and they have angel wings on their back,  they are praying with face held to the sky",B,,True,True,True
1517,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,1,"this person is resting but this time not under a plant,  they are facing left instead of right this time,  they have a fat tummy, they sit on the floor",F,,True,True,True
1518,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,2,"this person has praying opening arms like jesus, head is thrust back,  this should seem familiar",G,,True,,True
1519,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,2,"the podium with the diamond in the middle, a repeat",J,,True,,True
1520,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,2,"a repeat, the fat man with one foot up and forward, his head is thrust backward",A,,True,True,True
1521,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,2,"jesus giving a hug,  repeat",C,,,,True
1522,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,2,"this is the man a church taking up an offering,  diamond head,  repeat",D,,,,True
1523,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,2,"this person is the bride sitting at the desk with a train, a repeat, the train goes up not down",K,,True,,True
1524,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,2,"the man is sitting on the floor under a tree, this was missed last time,  he is facing left, fat tummy, he sits on the floor",F,,True,,True
1525,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,2,"this is a woman with angel's wings on her back, facing left,  she looks like she is praying,  a repeat",B,True,True,,True
1526,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,2,"this is the person sitting on the floor facing foward with knees bent, you can't see feet,  a repeat",H,,True,,True
1527,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,2,"this is the person dancing about to twirl, back leg is upward,  arms stretched forward,  repeat",I,,True,,True
1528,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,2,"this is a repeat,  the person sits under a tree, facing right, knees are up, on the floor",E,,True,,True
1529,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,2,"this is the bride sitting at the desk, without the train being up the train is down, facing right",L,,True,,True
1530,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,3,this is the person taking up the offering a church holding a box,D,,,,True
1531,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,3,"the angels wings are on the back,  she's praying, repeat",B,,True,,True
1532,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,3,"a bride at a desk with no train at all, ,in the past i said the persons knees were bent without showing feet",H,True,True,,True
1533,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,3,podium diamond,J,,,,
1534,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,3,"desk with train down, a bride",L,,True,,True
1535,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,3,"sitting under a plant, repeat",E,,True,,True
1536,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,3,"foot up, fat man, head thrust backward",A,,,,True
1537,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,3,dancing about to twirl,I,,True,,
1538,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,3,"hug, with head thrust back, not jesus",G,,True,,True
1539,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,3,"sitting on the floor, not under a plant",F,,True,,True
1540,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,3,"facing bride at desk with train upward, bride",K,,True,,True
1541,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,3,jesus,C,,,,
1542,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,4,bride with no knees no train,H,,True,,True
1543,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,4,fat man with leg up and front head back,A,,True,True,True
1544,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,4,jesus,C,,,,
1545,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,4,bride at desk train up,K,,,,True
1546,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,4,"twirl and dance, leg back",I,,,True,
1547,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,4,podium diamond,J,,,,
1548,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,4,sitting under a plant,E,,True,,True
1549,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,4,"not jesus, but hugging",G,,,True,True
1550,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,4,"the angel with wings on the back, praying",B,,True,,True
1551,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,4,the person taking up an offering,D,,,,True
1552,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,4,the bride at the desk with train down,L,,True,,True
1553,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,4,"the person sitting on the floor, no plant",F,,True,,True
1554,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,5,"no jesus, hugging",G,,,,True
1555,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,5,"sitting on the floor, no plant, left",F,,True,,True
1556,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,5,twirl and dance,I,,,True,
1557,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,5,bride at desk train down,L,,,,True
1558,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,5,podium diamond,J,,,,
1559,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,5,"fat man leg up in front, head back",A,,True,,True
1560,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,5,"angel praying, wings on back",B,,True,,True
1561,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,5,sitting under plant,E,,True,,True
1562,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,5,bride at desk train up,K,,,,True
1563,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,5,jesus,C,,,,
1564,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,5,"man takes up offering at church, church",D,,True,,True
1565,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,5,bride with no feet and no train,H,,True,True,True
1566,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,6,bride with train down at desk,L,,True,,True
1567,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,6,jesus hugging,C,,,,
1568,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,6,twirl and dance,I,,,True,
1569,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,6,fat man leg up front head back,A,,,,True
