,gameid,intendedName,repetitionNum,x_tsne,y_tsne
292,6956-00137ff0-3569-4135-81ab-8c0453a2f6ce,A,2,7.253989,14.802849
293,6956-00137ff0-3569-4135-81ab-8c0453a2f6ce,A,3,6.4726877,14.829842
294,6956-00137ff0-3569-4135-81ab-8c0453a2f6ce,A,4,5.936984,16.172144
295,6956-00137ff0-3569-4135-81ab-8c0453a2f6ce,A,5,-8.62689,8.9870205
296,6956-00137ff0-3569-4135-81ab-8c0453a2f6ce,A,6,5.936984,16.172144
297,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,A,1,-5.100242,5.162907
298,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,A,2,19.0132,-4.3517447
299,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,A,3,19.898458,-4.6818075
300,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,A,4,19.725555,-4.962751
301,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,A,5,19.898455,-4.6818047
302,7026-d36b3d5a-1ba3-403c-bcbd-31d0d1a0aa6b,A,6,19.725555,-4.962751
303,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,A,1,-7.825364,-5.7565446
304,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,A,2,0.17449191,-10.689275
305,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,A,3,-5.9895663,-8.185812
306,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,A,4,-6.6693025,-9.369709
307,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,A,5,-6.007809,-5.940679
308,7171-cf9d40d1-2a66-4c80-8db6-58ac192916f2,A,6,-11.006915,5.2461
309,7194-9e2d0432-1fda-4f7d-8faa-908b7f14cb8d,A,1,-1.0090128,-0.20511399
310,7194-9e2d0432-1fda-4f7d-8faa-908b7f14cb8d,A,2,-3.1452806,-2.3974066
311,7194-9e2d0432-1fda-4f7d-8faa-908b7f14cb8d,A,3,-12.806562,20.003134
312,7194-9e2d0432-1fda-4f7d-8faa-908b7f14cb8d,A,4,-12.916377,20.121067
313,7194-9e2d0432-1fda-4f7d-8faa-908b7f14cb8d,A,5,-12.758488,20.17492
314,7194-9e2d0432-1fda-4f7d-8faa-908b7f14cb8d,A,6,-12.758488,20.17492
315,7391-0be22306-9b90-402c-82b0-6bf7ce3ac35e,A,1,-15.744007,-9.455727
316,7484-32a69501-b5bc-4166-ac2b-43214360890e,A,1,0.8353828,-3.711668
317,7484-32a69501-b5bc-4166-ac2b-43214360890e,A,2,-0.6630577,10.805016
318,7484-32a69501-b5bc-4166-ac2b-43214360890e,A,3,-1.4224393,11.003216
319,7484-32a69501-b5bc-4166-ac2b-43214360890e,A,4,-1.7325445,13.2989
320,7484-32a69501-b5bc-4166-ac2b-43214360890e,A,5,0.50693446,15.375979
321,7484-32a69501-b5bc-4166-ac2b-43214360890e,A,6,0.50693446,15.375979
322,7543-8662d7c6-aa4c-46a2-8125-7fad6ccd5afe,A,1,-7.8987184,-3.7869496
323,7543-8662d7c6-aa4c-46a2-8125-7fad6ccd5afe,A,2,-17.702208,-11.374405
324,7543-8662d7c6-aa4c-46a2-8125-7fad6ccd5afe,A,3,-18.28327,-10.161806
325,7543-8662d7c6-aa4c-46a2-8125-7fad6ccd5afe,A,4,-14.218866,-12.302431
326,7543-8662d7c6-aa4c-46a2-8125-7fad6ccd5afe,A,5,-7.6444974,-12.285598
327,7543-8662d7c6-aa4c-46a2-8125-7fad6ccd5afe,A,6,4.1299925,-21.153294
328,7547-22755035-a3a9-4044-aca1-efacfbd02163,A,1,-3.6833644,3.4251478
329,7547-22755035-a3a9-4044-aca1-efacfbd02163,A,2,-2.3443506,3.0491555
330,7547-22755035-a3a9-4044-aca1-efacfbd02163,A,3,-2.4397001,3.0656967
331,7642-536146ba-7c31-4590-832e-905c0126f60e,A,1,2.876589,7.64119
332,7642-536146ba-7c31-4590-832e-905c0126f60e,A,2,1.008605,10.639819
333,7642-536146ba-7c31-4590-832e-905c0126f60e,A,3,-3.6487424,21.996778
334,7642-536146ba-7c31-4590-832e-905c0126f60e,A,4,-3.5903714,22.156496
335,7642-536146ba-7c31-4590-832e-905c0126f60e,A,5,-3.7494712,22.137732
336,7642-536146ba-7c31-4590-832e-905c0126f60e,A,6,-3.6510766,21.995611
337,7919-c64a8035-5c54-4696-9fab-21367611c8b6,A,1,-3.895641,0.61819524
338,7919-c64a8035-5c54-4696-9fab-21367611c8b6,A,2,-4.802832,-1.933513
339,7919-c64a8035-5c54-4696-9fab-21367611c8b6,A,3,-12.323365,-5.0895505
340,7919-c64a8035-5c54-4696-9fab-21367611c8b6,A,4,-10.8963,-0.06692407
341,7919-c64a8035-5c54-4696-9fab-21367611c8b6,A,5,10.335015,-9.674634
342,7919-c64a8035-5c54-4696-9fab-21367611c8b6,A,6,-10.923647,-0.07944678
343,7971-85165980-35a3-4070-8ebf-ca2d159dc715,A,1,0.27792224,-7.29163
344,7971-85165980-35a3-4070-8ebf-ca2d159dc715,A,2,-0.97789216,-4.5636697
345,7971-85165980-35a3-4070-8ebf-ca2d159dc715,A,3,0.23293692,-7.17514
346,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,A,1,-0.55315244,-19.30971
347,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,A,2,-5.652256,-2.7104263
348,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,A,3,10.890309,17.096628
349,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,A,4,12.64671,19.461508
350,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,A,5,12.148833,19.712673
351,8505-2fa3d6f9-8e28-49ed-8cd1-de703e113a82,A,6,11.830274,18.24571
352,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,A,1,-5.9722323,-7.3769927
353,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,A,2,-5.315772,-8.721414
354,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,A,3,-5.3153133,-8.721465
355,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,A,4,1.917461,-19.465204
356,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,A,5,1.9175099,-19.465187
357,8553-87ac5b2f-ee64-443b-a3a9-d54b50a60f77,A,6,1.9149061,-19.464869
358,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,A,1,3.9489682,-0.35494587
359,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,A,2,4.057747,0.06999941
360,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,A,3,4.755519,1.2583295
361,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,A,4,6.5421295,4.620988
362,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,A,5,6.5421476,4.620968
363,8654-d24d0e84-d1d0-455c-8f51-b3102bf9240c,A,6,6.16153,4.3572893
364,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,A,1,-5.9719386,-7.37696
365,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,A,2,-0.47050792,-12.579445
366,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,A,3,-4.0343328,9.425483
367,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,A,4,-7.7764626,16.176477
368,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,A,5,-8.834155,15.806153
369,8656-2ce86ed6-891b-459e-b44f-f8d0ba10c8e2,A,6,-8.259259,14.951723
370,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,A,1,0.44719258,-2.1514733
371,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,A,2,3.6658006,22.053398
372,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,A,3,3.6782324,21.683685
373,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,A,4,3.0891144,21.844908
374,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,A,5,3.2986875,22.152443
375,8659-24ecfb2c-6a3d-4607-ab5e-a37e6183634c,A,6,3.3244245,21.560543
376,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,A,1,2.0925868,-15.734575
377,8717-5275ed0c-7fcc-4114-8327-2e32a234c2e0,A,2,8.130175,-16.332588
378,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,A,1,-3.4396892,-6.1030893
379,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,A,2,-14.90121,-7.1682234
380,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,A,3,17.546852,20.754066
381,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,A,4,17.998785,21.451527
382,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,A,5,18.427507,21.273516
383,8740-51fc5610-27fd-4f47-a2a2-ce204bd572d1,A,6,17.598682,21.212595
384,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,A,1,-3.8494081,-7.7899237
385,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,A,2,2.2278013,17.337229
386,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,A,3,2.8808765,17.218195
387,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,A,4,2.4762282,17.66013
388,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,A,5,2.8806288,17.48786
389,8806-7b0fde86-a7ed-4821-9482-22cb3454e156,A,6,2.383705,17.08986
390,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,A,1,-13.253245,-14.487091
391,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,A,2,2.9312499,-22.427542
392,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,A,3,3.5156915,-22.716446
393,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,A,4,2.9174864,-22.922102
394,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,A,5,3.122215,-23.051481
395,8915-5ba403bf-9d53-44e0-a5e3-2682167d0da8,A,6,3.2997236,-22.45267
396,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,A,1,2.952563,7.629416
397,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,A,2,3.4499393,6.9048386
398,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,A,3,4.6644535,9.1673
399,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,A,4,4.6644535,9.1673
400,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,A,5,4.2470684,7.984111
401,9021-ad91b3af-fb13-4360-931d-dc6bc2744e7a,A,6,4.2477455,7.984125
402,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,A,1,-3.7801502,-5.9750943
403,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,A,2,-12.92486,-14.109716
404,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,A,3,1.3269495,-17.611914
405,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,A,4,0.8520781,-16.66599
406,9214-a3ed3b49-fe0c-4c41-b40f-d1d6e7fd0b5d,A,6,-2.79948,-15.523581
407,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,A,1,-1.1576753,-6.1011467
408,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,A,2,-0.8465834,-6.277174
409,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,A,3,1.83893,-22.745205
410,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,A,4,-0.043614723,-22.378529
411,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,A,5,-0.043693356,-22.378525
412,9275-8cd69f6d-2b0e-494b-8fea-ab647d9f4b9c,A,6,-12.97295,-8.402035
413,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,A,1,2.7078843,-16.20086
414,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,A,2,-4.22109,0.8664713
415,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,A,3,-18.32419,13.425978
416,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,A,5,-19.056616,13.309917
417,9286-508b20ce-1cbb-409f-bd5a-f2e6b3ffa7a8,A,6,-19.4936,14.054626
418,9471-f19badf8-f934-48be-af51-c28ad91605b9,A,1,3.9341133,-20.00933
419,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,A,1,2.1596768,-12.106081
420,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,A,2,-5.560035,-9.735301
421,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,A,3,-3.6972735,1.4675087
422,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,A,4,18.315847,20.4441
423,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,A,5,17.855154,20.412838
424,9477-662e7f6d-0f2a-4041-a4e7-6d33eba91fb0,A,6,18.570488,20.833939
425,9559-04e2b195-6540-4711-9830-5178487fc07c,A,1,-1.1525178,-13.306797
426,9559-04e2b195-6540-4711-9830-5178487fc07c,A,2,-0.10540278,-1.4292845
427,9559-04e2b195-6540-4711-9830-5178487fc07c,A,3,0.057795014,-1.5510964
428,9559-04e2b195-6540-4711-9830-5178487fc07c,A,4,2.607487,-12.690989
429,9559-04e2b195-6540-4711-9830-5178487fc07c,A,5,9.987038,-3.8556812
430,9559-04e2b195-6540-4711-9830-5178487fc07c,A,6,12.925126,-3.136867
431,9567-370cab8f-7744-4910-8e41-e0a50b191fac,A,1,-10.976795,-9.007176
432,9567-370cab8f-7744-4910-8e41-e0a50b191fac,A,2,-12.327108,-10.386906
433,9567-370cab8f-7744-4910-8e41-e0a50b191fac,A,3,-14.18198,-10.125097
434,9567-370cab8f-7744-4910-8e41-e0a50b191fac,A,4,-13.126193,-10.182789
435,9567-370cab8f-7744-4910-8e41-e0a50b191fac,A,5,-12.887802,-10.688436
436,9567-370cab8f-7744-4910-8e41-e0a50b191fac,A,6,-14.205682,-11.839245
437,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,A,1,21.930336,11.476246
438,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,A,2,3.7927892,-6.7314496
439,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,A,3,16.0262,9.662283
440,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,A,4,5.4277153,-10.8335085
441,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,A,5,5.3846045,-10.785399
442,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,A,6,21.000883,11.709392
443,0057-414228f8-c268-40d6-9349-b35df4f080d9,B,1,-5.228,4.9957247
444,0057-414228f8-c268-40d6-9349-b35df4f080d9,B,2,0.70172065,23.727789
445,0057-414228f8-c268-40d6-9349-b35df4f080d9,B,3,0.61367106,23.889488
446,0057-414228f8-c268-40d6-9349-b35df4f080d9,B,4,-1.3409805,31.316277
447,0057-414228f8-c268-40d6-9349-b35df4f080d9,B,5,-3.5249786,30.082647
448,0057-414228f8-c268-40d6-9349-b35df4f080d9,B,6,-1.6698563,30.654121
449,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,B,1,12.849933,-9.535141
450,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,B,2,18.40184,-25.909025
451,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,B,3,20.471142,-8.619508
452,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,B,4,19.876303,-9.234918
453,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,B,5,20.985579,-9.316848
454,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,B,6,17.039965,-26.863194
455,0413-e4a76b36-4367-4e30-abf9-93e823913630,B,1,-9.17125,8.028059
456,0413-e4a76b36-4367-4e30-abf9-93e823913630,B,2,-4.1274366,-7.2370954
457,0413-e4a76b36-4367-4e30-abf9-93e823913630,B,3,-19.234976,3.7338436
458,0413-e4a76b36-4367-4e30-abf9-93e823913630,B,4,11.280769,-9.873126
459,0413-e4a76b36-4367-4e30-abf9-93e823913630,B,5,1.2461517,-7.9331546
460,0413-e4a76b36-4367-4e30-abf9-93e823913630,B,6,-4.0046186,-7.1765747
461,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,B,1,-7.6309476,8.720631
462,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,B,2,-7.750804,7.3800144
463,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,B,3,-14.160791,13.15583
464,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,B,4,-14.583218,12.486362
465,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,B,5,-15.365959,15.164497
466,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,B,6,-15.365499,15.163904
467,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,B,1,18.925198,-26.448025
468,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,B,2,16.25446,-28.181284
469,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,B,3,15.698081,-25.996342
470,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,B,4,15.293152,-28.139235
471,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,B,5,15.165858,-26.83515
472,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,B,6,17.224998,-29.193048
473,0723-9b842133-a121-4b53-9c37-784e6023e022,B,1,1.1619414,-4.9644494
474,0723-9b842133-a121-4b53-9c37-784e6023e022,B,2,-2.379004,30.45743
475,0723-9b842133-a121-4b53-9c37-784e6023e022,B,3,-2.423789,32.022484
476,0723-9b842133-a121-4b53-9c37-784e6023e022,B,4,-1.7263857,31.90298
477,0723-9b842133-a121-4b53-9c37-784e6023e022,B,5,-3.0068138,30.779823
478,0723-9b842133-a121-4b53-9c37-784e6023e022,B,6,-2.7794678,29.616266
479,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,B,1,-1.3350383,-6.7800713
480,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,B,2,19.124388,-27.262854
481,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,B,3,15.773868,-27.416723
482,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,B,4,18.906734,-28.185488
483,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,B,5,17.127619,-28.373755
484,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,B,1,-13.102485,6.2421284
485,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,B,2,24.042042,-0.81098
486,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,B,3,24.27365,-1.1613053
487,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,B,4,24.012148,-1.4943683
488,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,B,5,23.615438,-1.3496195
489,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,B,6,23.63437,-0.92768204
490,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,B,1,8.65624,4.0638328
491,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,B,2,8.525371,4.308347
492,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,B,3,8.52539,4.3084507
493,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,B,4,18.303068,3.086764
494,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,B,5,16.898033,2.5820515
495,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,B,6,17.444693,2.2607887
496,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,B,1,-11.623124,6.8942432
497,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,B,2,-11.767948,6.1555552
498,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,B,3,-11.621897,6.894588
499,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,B,4,-12.63996,5.2764425
500,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,B,5,-21.820425,7.7182236
501,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,B,6,-21.20662,7.782639
502,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,B,1,7.014791,13.562661
503,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,B,2,7.1066604,14.103697
504,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,B,3,5.900129,15.747128
505,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,B,4,7.1066604,14.103697
506,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,B,5,7.517525,14.231303
507,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,B,6,5.900019,15.747988
508,1598-17655913-31a4-4ca6-b86c-383db06bfde9,B,1,-13.666454,-6.3251343
509,1598-17655913-31a4-4ca6-b86c-383db06bfde9,B,2,-15.475214,-9.274579
510,1598-17655913-31a4-4ca6-b86c-383db06bfde9,B,3,-16.299332,-8.814848
511,1598-17655913-31a4-4ca6-b86c-383db06bfde9,B,4,-17.85964,-14.387878
512,1598-17655913-31a4-4ca6-b86c-383db06bfde9,B,5,-17.09477,-7.702467
513,1598-17655913-31a4-4ca6-b86c-383db06bfde9,B,6,-18.372488,-14.290734
514,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,B,1,0.09982723,-2.003712
515,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,B,2,0.435554,-2.5436823
516,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,B,3,-17.682985,-8.8954735
517,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,B,4,-16.57859,-9.46432
518,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,B,5,-17.60439,-8.197577
519,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,B,6,-16.024343,-9.714075
520,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,B,1,-18.984547,7.3945694
521,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,B,2,-18.984547,7.394569
522,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,B,3,-15.941224,8.163479
523,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,B,4,-15.876461,7.8416123
524,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,B,5,-4.4220676,9.216235
525,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,B,6,-11.029623,1.623287
526,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,B,1,9.411422,-11.349799
527,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,B,2,10.254029,-10.741584
528,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,B,3,14.023425,-9.160806
529,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,B,4,11.196357,5.9032774
530,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,B,5,4.8755984,-22.25875
531,2002-d128dee1-72d2-4585-9488-fcedfabe7722,B,1,-1.8246047,5.3515205
532,2002-d128dee1-72d2-4585-9488-fcedfabe7722,B,2,-0.7650432,5.9256735
533,2002-d128dee1-72d2-4585-9488-fcedfabe7722,B,3,-3.1892278,7.2238555
534,2002-d128dee1-72d2-4585-9488-fcedfabe7722,B,4,0.3994761,6.294566
535,2002-d128dee1-72d2-4585-9488-fcedfabe7722,B,5,0.39943087,6.2946305
536,2002-d128dee1-72d2-4585-9488-fcedfabe7722,B,6,-0.5480837,5.0517516
537,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,B,1,1.8188531,-0.46213454
538,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,B,2,2.6704557,-1.821031
539,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,B,3,0.5827306,0.41171503
540,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,B,4,-1.0026549,0.6783627
541,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,B,5,0.8338473,0.7867557
542,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,B,6,1.0512224,1.7475885
543,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,B,1,14.271203,10.611136
544,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,B,2,15.611709,11.368491
545,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,B,3,15.224228,10.764108
546,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,B,4,15.382432,10.282999
547,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,B,5,15.872604,10.468624
548,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,B,6,15.980651,10.993447
549,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,B,1,7.8457217,-16.50333
550,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,B,2,5.97532,-9.2522955
551,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,B,3,15.822192,-24.487932
552,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,B,4,7.8799896,-16.849617
553,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,B,5,7.8799896,-16.849617
554,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,B,6,10.787534,-14.36498
555,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,B,1,-9.4162445,-12.823929
556,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,B,2,-10.266117,-12.140247
557,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,B,3,-10.265801,-12.139977
558,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,B,4,-10.265805,-12.139989
559,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,B,5,-23.808521,6.5704722
560,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,B,6,-11.1967745,13.265674
561,3321-5540179d-7955-4363-b9d2-e392f26a1256,B,1,-14.429486,4.3056183
562,3321-5540179d-7955-4363-b9d2-e392f26a1256,B,2,-9.009637,8.905532
563,3321-5540179d-7955-4363-b9d2-e392f26a1256,B,3,3.756464,6.8990855
564,3321-5540179d-7955-4363-b9d2-e392f26a1256,B,4,-23.60649,10.127421
565,3321-5540179d-7955-4363-b9d2-e392f26a1256,B,5,-23.606491,10.12742
566,3321-5540179d-7955-4363-b9d2-e392f26a1256,B,6,-23.606487,10.127421
567,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,B,1,10.003365,-0.17570755
568,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,B,2,12.304284,1.7097872
569,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,B,3,12.867187,0.20331104
570,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,B,4,13.019479,0.5937819
571,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,B,5,13.019478,0.59378177
572,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,B,6,17.49931,3.971594
573,3453-2eab60c9-d1cd-4245-919c-c499f303740e,B,1,10.759615,1.5211552
574,3453-2eab60c9-d1cd-4245-919c-c499f303740e,B,2,14.798528,0.66148704
575,3453-2eab60c9-d1cd-4245-919c-c499f303740e,B,3,13.910878,-0.94607216
576,3453-2eab60c9-d1cd-4245-919c-c499f303740e,B,5,13.910878,-0.94607216
577,3453-2eab60c9-d1cd-4245-919c-c499f303740e,B,6,14.798526,0.6614874
578,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,B,1,-2.5996962,12.06784
579,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,B,2,-2.1412287,-5.242662
580,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,B,3,-5.1048384,-13.006299
