,gameid,intendedName,repetitionNum,x_tsne,y_tsne,correct,is_nan
4466,9559-04e2b195-6540-4711-9830-5178487fc07c,I,3,9.243948,2.6602497,1,False
4467,9559-04e2b195-6540-4711-9830-5178487fc07c,I,4,7.6024017,3.2931368,1,False
4468,9559-04e2b195-6540-4711-9830-5178487fc07c,I,5,11.393939,6.1062346,1,False
4469,9559-04e2b195-6540-4711-9830-5178487fc07c,I,6,9.255315,2.0565317,1,False
4470,9567-370cab8f-7744-4910-8e41-e0a50b191fac,I,1,5.937549,-12.617392,1,False
4471,9567-370cab8f-7744-4910-8e41-e0a50b191fac,I,2,5.8586607,-13.164488,1,False
4472,9567-370cab8f-7744-4910-8e41-e0a50b191fac,I,3,5.8297386,-19.067467,1,False
4473,9567-370cab8f-7744-4910-8e41-e0a50b191fac,I,4,5.0658183,-19.025822,1,False
4474,9567-370cab8f-7744-4910-8e41-e0a50b191fac,I,5,4.3040833,-18.968576,1,False
4475,9567-370cab8f-7744-4910-8e41-e0a50b191fac,I,6,5.112218,-18.29328,1,False
4476,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,I,1,-6.833717,-11.319298,1,False
4477,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,I,2,19.314917,10.953872,1,False
4478,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,I,3,19.17337,10.328018,1,False
4479,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,I,4,19.174463,10.330459,1,False
4480,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,I,5,19.746384,9.827153,1,False
4481,9684-5db90167-5d0b-40a4-9ec2-1c80b928608b,I,6,18.278072,10.647189,1,False
4482,0057-414228f8-c268-40d6-9349-b35df4f080d9,J,1,10.676462,1.256131,1,False
4483,0057-414228f8-c268-40d6-9349-b35df4f080d9,J,2,10.469466,1.3641924,1,False
4484,0057-414228f8-c268-40d6-9349-b35df4f080d9,J,3,18.084208,14.05185,1,False
4485,0057-414228f8-c268-40d6-9349-b35df4f080d9,J,4,17.859749,14.254208,1,False
4486,0057-414228f8-c268-40d6-9349-b35df4f080d9,J,5,18.319864,14.268846,1,False
4487,0057-414228f8-c268-40d6-9349-b35df4f080d9,J,6,18.035196,15.47096,1,False
4488,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,J,1,-5.5787287,-21.40022,1,False
4489,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,J,2,-26.07783,-7.543063,1,False
4490,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,J,3,-29.415241,-7.4830527,1,False
4491,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,J,4,-30.406477,-5.7521152,1,False
4492,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,J,5,-29.404716,-6.672538,1,False
4493,0349-951c1418-40e9-48b3-8290-7ed4461f4d54,J,6,-31.024899,-6.349622,1,False
4494,0413-e4a76b36-4367-4e30-abf9-93e823913630,J,1,8.297634,14.415775,1,False
4495,0413-e4a76b36-4367-4e30-abf9-93e823913630,J,2,14.773462,20.967325,1,False
4496,0413-e4a76b36-4367-4e30-abf9-93e823913630,J,3,14.964236,19.806087,1,False
4497,0413-e4a76b36-4367-4e30-abf9-93e823913630,J,4,14.25767,19.904644,1,False
4498,0413-e4a76b36-4367-4e30-abf9-93e823913630,J,5,14.857489,19.28279,1,False
4499,0413-e4a76b36-4367-4e30-abf9-93e823913630,J,6,14.2373,19.362457,1,False
4500,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,J,1,8.137299,4.13157,0,False
4501,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,J,2,9.503736,5.044754,1,False
4502,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,J,3,10.962023,6.0262675,1,False
4503,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,J,4,10.7917,5.4849997,1,False
4504,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,J,5,12.228175,6.2166367,1,False
4505,0461-f522f8f4-37dc-4bb0-89bf-9f6bcf43274a,J,6,11.358854,5.5460014,1,False
4506,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,J,1,19.933828,15.46049,1,False
4507,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,J,2,21.240276,25.125216,1,False
4508,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,J,3,20.974667,24.114922,1,False
4509,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,J,4,20.749743,24.719189,1,False
4510,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,J,5,21.781027,24.771486,1,False
4511,0711-b03679d3-9904-4263-bd2f-8ec8e7a45af7,J,6,21.611177,24.152277,1,False
4512,0723-9b842133-a121-4b53-9c37-784e6023e022,J,1,-4.425542,2.9067106,1,False
4513,0723-9b842133-a121-4b53-9c37-784e6023e022,J,2,19.187931,-16.731895,1,False
4514,0723-9b842133-a121-4b53-9c37-784e6023e022,J,3,18.279722,-16.239773,1,False
4515,0723-9b842133-a121-4b53-9c37-784e6023e022,J,4,18.168524,-16.866833,1,False
4516,0723-9b842133-a121-4b53-9c37-784e6023e022,J,5,18.727253,-17.172117,1,False
4517,0723-9b842133-a121-4b53-9c37-784e6023e022,J,6,18.910736,-16.158209,1,False
4518,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,J,1,-1.1917118,6.6432266,0,False
4519,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,J,2,-15.649366,-4.5200534,0,False
4520,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,J,3,-20.380045,-6.3328123,1,False
4521,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,J,4,-20.19189,-5.3634825,1,False
4522,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,J,5,-20.19189,-5.363482,0,False
4523,0785-68fedef2-3b2f-466f-a7c3-ab464e5811ca,J,6,-21.603666,-4.5839143,0,False
4524,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,J,1,-9.551739,9.32386,1,False
4525,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,J,2,6.113038,5.5980654,1,False
4526,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,J,3,19.343052,18.539495,1,False
4527,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,J,4,19.187658,17.955954,1,False
4528,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,J,5,18.735788,18.68048,1,False
4529,1202-a64916b2-49d2-4ca4-bd76-cfd3e1ec3954,J,6,18.57223,18.087753,1,False
4530,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,J,1,2.0972154,-12.036577,0,False
4531,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,J,2,2.0593293,-13.096815,1,False
4532,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,J,3,1.894021,-13.613438,1,False
4533,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,J,4,1.4254806,-12.903242,1,False
4534,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,J,5,1.3218149,-13.44413,1,False
4535,1242-e6fcc1c9-ab33-44c7-b31c-4a391beb2b8c,J,6,3.5449932,-13.5373745,1,False
4536,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,J,1,11.999152,3.194278,1,False
4537,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,J,2,13.242908,3.33376,1,False
4538,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,J,3,12.6937275,2.899492,1,False
4539,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,J,4,12.20971,3.8079388,1,False
4540,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,J,5,13.298215,4.078112,1,False
4541,1526-db8d7e61-c668-4fe2-9119-cbf018ccb1c1,J,6,12.645982,4.27824,1,False
4542,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,J,1,-25.758419,-16.290613,1,False
4543,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,J,2,-26.262238,-17.0895,1,False
4544,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,J,3,-26.899551,-17.082232,1,False
4545,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,J,4,-26.973547,-15.961943,1,False
4546,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,J,5,-27.111534,-15.985901,1,False
4547,1567-e80221b4-f349-4b3b-9921-224ee47eea1f,J,6,-27.532099,-17.009796,1,False
4548,1598-17655913-31a4-4ca6-b86c-383db06bfde9,J,1,,,[nan],True
4549,1598-17655913-31a4-4ca6-b86c-383db06bfde9,J,2,1.2609309,-16.158722,0,False
4550,1598-17655913-31a4-4ca6-b86c-383db06bfde9,J,3,-0.18214539,-17.271172,1,False
4551,1598-17655913-31a4-4ca6-b86c-383db06bfde9,J,4,1.5948656,-15.819811,0,False
4552,1598-17655913-31a4-4ca6-b86c-383db06bfde9,J,5,-8.433218,-24.428976,1,False
4553,1598-17655913-31a4-4ca6-b86c-383db06bfde9,J,6,-8.979274,17.057468,0,False
4554,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,J,1,-6.8293395,-0.75989324,1,False
4555,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,J,2,5.04653,3.3868885,1,False
4556,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,J,3,-15.167119,21.603458,1,False
4557,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,J,4,-14.585873,21.64208,1,False
4558,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,J,5,-15.128135,21.023438,1,False
4559,1624-fe1e73c3-3feb-4949-8e71-31e9f955db53,J,6,-14.546674,21.061537,1,False
4560,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,J,1,1.0438643,14.649731,1,False
4561,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,J,2,0.27595934,14.443585,1,False
4562,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,J,3,-1.8752892,14.396581,0,False
4563,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,J,4,-1.9078618,14.371948,1,False
4564,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,J,5,-0.30962026,11.505461,1,False
4565,1670-7a1fc24b-6599-4efb-8a98-22ce7368261a,J,6,1.301984,20.41592,1,False
4566,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,J,1,-0.80478364,-12.019795,1,False
4567,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,J,2,-3.7320518,-7.968222,0,False
4568,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,J,3,-26.231358,-4.905669,1,False
4569,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,J,4,-22.228539,-7.1491876,1,False
4570,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,J,5,-25.297144,-12.212312,1,False
4571,1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,J,6,-25.297163,-12.212213,1,False
4572,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,J,1,-5.7130804,0.7470739,1,False
4573,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,J,2,2.609737,3.6977637,1,False
4574,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,J,3,-9.651526,1.8144205,1,False
4575,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,J,4,-10.505554,3.412972,1,False
4576,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,J,5,-10.607244,3.9826791,1,False
4577,2223-ecc53ef3-7e9a-4776-b7c5-6811400d1a65,J,6,-10.227453,2.7803268,1,False
4578,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,J,1,17.845398,10.321158,1,False
4579,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,J,2,27.303528,13.999356,1,False
4580,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,J,3,26.476475,13.559109,1,False
4581,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,J,4,26.632172,11.777111,1,False
4582,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,J,5,27.978195,13.024731,1,False
4583,2403-abcbe4e3-634c-40ec-89f8-95a95baedff9,J,6,26.23507,12.588415,1,False
4584,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,J,1,-8.49813,-6.8960814,0,False
4585,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,J,2,4.4810624,-16.739906,1,False
4586,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,J,3,-4.168081,-23.172325,1,False
4587,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,J,4,-23.57261,8.047695,1,False
4588,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,J,5,-23.564167,7.7964773,1,False
4589,2535-a47c997d-4aac-43f5-adad-6d8e492ba2eb,J,6,-23.793314,7.9169145,1,False
4590,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,J,1,-1.479389,0.043046825,0,False
4591,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,J,2,-5.251587,-2.1590967,1,False
4592,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,J,3,-5.948282,-6.710496,1,False
4593,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,J,4,-5.9479294,-6.710045,1,False
4594,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,J,5,11.903012,-17.900278,1,False
4595,3296-212e4ca6-9ec7-4e38-bacf-a739c9812e48,J,6,11.903011,-17.900278,1,False
4596,3321-5540179d-7955-4363-b9d2-e392f26a1256,J,1,-3.9144037,-0.41154245,1,False
4597,3321-5540179d-7955-4363-b9d2-e392f26a1256,J,2,-18.423075,-12.096608,1,False
4598,3321-5540179d-7955-4363-b9d2-e392f26a1256,J,3,-17.6348,-11.821663,1,False
4599,3321-5540179d-7955-4363-b9d2-e392f26a1256,J,4,-16.252066,-11.676363,1,False
4600,3321-5540179d-7955-4363-b9d2-e392f26a1256,J,5,-17.631214,-11.361209,1,False
4601,3321-5540179d-7955-4363-b9d2-e392f26a1256,J,6,-16.252066,-11.676363,1,False
4602,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,J,1,8.887791,13.480227,1,False
4603,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,J,2,23.564785,18.160706,1,False
4604,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,J,3,24.83375,20.237127,1,False
4605,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,J,4,24.297918,20.483757,1,False
4606,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,J,5,24.599064,19.731205,1,False
4607,3419-7061f84e-30ba-48dc-9bc3-133c5fdf8fa3,J,6,24.046047,19.986876,1,False
4608,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,J,1,13.96297,15.158707,1,False
4609,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,J,2,12.965518,14.994493,1,False
4610,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,J,3,13.788012,14.327166,1,False
4611,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,J,4,13.622836,14.328676,1,False
4612,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,J,5,14.486464,16.030663,1,False
4613,3617-9ac86786-87e4-468d-bbd9-ffdb2a55bf4e,J,6,14.206556,16.169008,1,False
4614,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,J,1,-26.39114,-7.3483367,1,False
4615,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,J,2,-28.049723,-6.4773674,1,False
4616,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,J,3,-30.189499,-6.724379,1,False
4617,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,J,4,-30.222677,-7.7114296,1,False
4618,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,J,5,-30.938963,-7.232726,1,False
4619,3752-a8b52b62-f711-4601-a8cc-a8afddd35560,J,6,-29.580034,-5.8769803,1,False
4620,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,J,1,-4.341432,-2.2618995,1,False
4621,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,J,2,-3.462974,-4.1034546,0,False
4622,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,J,3,-3.894045,-3.216112,1,False
4623,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,J,4,-3.8940454,-3.2161121,1,False
4624,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,J,5,33.37337,10.100184,1,False
4625,4011-501727ae-d5dc-405f-8450-3cca55fc99e7,J,6,34.63609,8.629164,1,False
4626,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,J,1,3.2722306,-8.7370205,1,False
4627,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,J,2,11.42278,8.330639,1,False
4628,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,J,3,11.363285,9.938172,1,False
4629,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,J,4,11.363285,9.938172,1,False
4630,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,J,5,11.637126,10.997957,1,False
4631,4045-c97cdcce-7538-408d-b8dd-5de0f2de8574,J,6,11.637126,10.997957,1,False
4632,4076-4cf65365-3773-4e94-abc7-06f8f15081f3,J,1,-18.025658,-13.538013,0,False
4633,4076-4cf65365-3773-4e94-abc7-06f8f15081f3,J,2,-8.853545,14.822752,1,False
4634,4076-4cf65365-3773-4e94-abc7-06f8f15081f3,J,3,-8.41984,15.655406,1,False
4635,4076-4cf65365-3773-4e94-abc7-06f8f15081f3,J,4,-9.027281,15.408412,1,False
4636,4076-4cf65365-3773-4e94-abc7-06f8f15081f3,J,5,-8.233384,14.711681,1,False
4637,4076-4cf65365-3773-4e94-abc7-06f8f15081f3,J,6,-7.948944,15.285791,1,False
4638,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,J,1,-1.087119,3.323709,1,False
4639,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,J,2,1.9833099,7.9725075,1,False
4640,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,J,3,-7.0998096,26.863525,1,False
4641,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,J,4,-6.8760715,26.065962,1,False
4642,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,J,5,-6.5811734,26.589222,1,False
4643,4090-bf4b8726-1596-4231-84d9-718a2a37eee3,J,6,-7.3903356,26.3367,1,False
4644,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,J,1,-4.972945,-12.966883,1,False
4645,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,J,2,-12.796182,-8.515926,1,False
4646,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,J,3,-7.1503844,-21.75178,0,False
4647,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,J,4,-12.796182,-8.515926,1,False
4648,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,J,5,-6.7807846,-23.439552,0,False
4649,4369-cd2d1d26-3bf9-4e54-a79a-2aacea53b331,J,6,-6.7807846,-23.439552,1,False
4650,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,J,1,-2.607159,-23.142517,0,False
4651,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,J,2,-1.5110348,-25.69104,0,False
4652,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,J,3,-7.241886,-17.42984,1,False
4653,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,J,4,-1.3023397,-22.064392,0,False
4654,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,J,5,-1.4552845,-23.351128,1,False
4655,4505-8cf1d946-db8a-413a-93bd-97bb5ba3fda6,J,6,-1.4552845,-23.351128,1,False
4656,4513-c541e940-73fd-46b6-b19c-221458a22970,J,1,0.89232004,-3.326653,1,False
4657,4513-c541e940-73fd-46b6-b19c-221458a22970,J,2,-20.185642,1.3749933,1,False
4658,4513-c541e940-73fd-46b6-b19c-221458a22970,J,3,-20.07665,0.7420251,1,False
4659,4513-c541e940-73fd-46b6-b19c-221458a22970,J,4,-20.646221,0.44797865,1,False
4660,4513-c541e940-73fd-46b6-b19c-221458a22970,J,5,-20.822104,1.4737265,1,False
4661,4513-c541e940-73fd-46b6-b19c-221458a22970,J,6,-21.105547,0.89755994,1,False
4662,4676-a65ba686-b220-4f71-91d6-0fbf1138e726,J,1,5.0509834,-9.319747,1,False
4663,4676-a65ba686-b220-4f71-91d6-0fbf1138e726,J,2,6.9321766,-8.778754,1,False
4664,4676-a65ba686-b220-4f71-91d6-0fbf1138e726,J,3,6.48865,-9.080301,1,False
4665,4676-a65ba686-b220-4f71-91d6-0fbf1138e726,J,4,6.264929,-8.650265,1,False
4666,4676-a65ba686-b220-4f71-91d6-0fbf1138e726,J,5,6.0069547,-7.9283485,1,False
4667,4676-a65ba686-b220-4f71-91d6-0fbf1138e726,J,6,7.0603867,-7.9370317,1,False
4668,4729-d4a13957-3f36-496d-8eea-8c528e25740e,J,1,4.3398123,13.037405,1,False
4669,4729-d4a13957-3f36-496d-8eea-8c528e25740e,J,2,4.339834,13.037354,1,False
4670,4729-d4a13957-3f36-496d-8eea-8c528e25740e,J,3,-0.51207775,18.745007,1,False
4671,4729-d4a13957-3f36-496d-8eea-8c528e25740e,J,4,-0.9408995,18.473072,1,False
4672,4729-d4a13957-3f36-496d-8eea-8c528e25740e,J,5,-0.82918704,19.199839,1,False
4673,4729-d4a13957-3f36-496d-8eea-8c528e25740e,J,6,0.25212398,21.362118,1,False
4674,4803-a27d2cc6-e504-4f67-8216-22679d81b1a6,J,1,-6.1033206,-3.0002415,1,False
4675,4803-a27d2cc6-e504-4f67-8216-22679d81b1a6,J,2,-18.076786,-17.347706,1,False
4676,4803-a27d2cc6-e504-4f67-8216-22679d81b1a6,J,3,-16.965221,-16.910944,1,False
4677,4803-a27d2cc6-e504-4f67-8216-22679d81b1a6,J,4,-17.33012,-17.36508,1,False
4678,4803-a27d2cc6-e504-4f67-8216-22679d81b1a6,J,5,-17.342926,-16.42916,1,False
4679,4803-a27d2cc6-e504-4f67-8216-22679d81b1a6,J,6,-17.893595,-16.623482,1,False
4680,4824-58d5c545-a718-4653-89db-4be922da59d7,J,1,1.2672948,-8.537584,1,False
4681,4824-58d5c545-a718-4653-89db-4be922da59d7,J,2,1.5476295,-8.390757,1,False
4682,4824-58d5c545-a718-4653-89db-4be922da59d7,J,3,6.802002,-33.475708,1,False
4683,4824-58d5c545-a718-4653-89db-4be922da59d7,J,4,6.274991,-32.892345,1,False
4684,4824-58d5c545-a718-4653-89db-4be922da59d7,J,5,6.2437754,-33.4479,1,False
4685,4824-58d5c545-a718-4653-89db-4be922da59d7,J,6,6.8330827,-32.91921,1,False
4686,4843-98b6ce35-ee60-474f-8281-9a944213f01e,J,1,-4.714432,4.4414988,0,False
4687,4843-98b6ce35-ee60-474f-8281-9a944213f01e,J,2,-4.692431,9.791487,0,False
4688,4843-98b6ce35-ee60-474f-8281-9a944213f01e,J,3,-3.9349904,9.582342,1,False
4689,4843-98b6ce35-ee60-474f-8281-9a944213f01e,J,4,-3.7999005,9.084493,1,False
4690,4843-98b6ce35-ee60-474f-8281-9a944213f01e,J,5,-3.8051233,10.944288,1,False
4691,4843-98b6ce35-ee60-474f-8281-9a944213f01e,J,6,-3.8048706,10.943974,1,False
4692,4853-e6b0e457-f035-428e-be9a-9191a3a4a222,J,1,22.262156,11.931488,1,False
4693,4853-e6b0e457-f035-428e-be9a-9191a3a4a222,J,2,28.366709,11.496972,1,False
4694,4853-e6b0e457-f035-428e-be9a-9191a3a4a222,J,3,27.66349,12.199424,1,False
4695,4853-e6b0e457-f035-428e-be9a-9191a3a4a222,J,4,27.165598,12.868706,1,False
4696,4853-e6b0e457-f035-428e-be9a-9191a3a4a222,J,5,28.242413,13.981341,1,False
4697,4853-e6b0e457-f035-428e-be9a-9191a3a4a222,J,6,28.953949,13.22189,1,False
4698,5032-f97819b4-cbef-4293-9d27-81134172edac,J,1,26.097904,-7.794854,1,False
4699,5032-f97819b4-cbef-4293-9d27-81134172edac,J,2,24.27213,-8.518263,1,False
4700,5032-f97819b4-cbef-4293-9d27-81134172edac,J,3,24.793198,-7.0631795,1,False
4701,5032-f97819b4-cbef-4293-9d27-81134172edac,J,4,25.124746,-7.955902,1,False
4702,5032-f97819b4-cbef-4293-9d27-81134172edac,J,5,24.19297,-7.674114,1,False
4703,5032-f97819b4-cbef-4293-9d27-81134172edac,J,6,25.831654,-8.616335,1,False
4704,5100-ae37a906-ac5a-4cf2-b89a-aeb68b66e2b2,J,1,-6.244746,-9.582359,1,False
4705,5100-ae37a906-ac5a-4cf2-b89a-aeb68b66e2b2,J,2,-5.966033,-9.359341,0,False
4706,5100-ae37a906-ac5a-4cf2-b89a-aeb68b66e2b2,J,3,-6.644295,-16.208775,1,False
4707,5100-ae37a906-ac5a-4cf2-b89a-aeb68b66e2b2,J,4,-6.2276897,-15.89121,1,False
4708,5100-ae37a906-ac5a-4cf2-b89a-aeb68b66e2b2,J,5,-9.137543,-15.402208,1,False
4709,5100-ae37a906-ac5a-4cf2-b89a-aeb68b66e2b2,J,6,-9.13739,-15.4022665,1,False
4710,5108-ab2d0b72-034a-4f00-991a-416faf93c98c,J,1,2.4300559,1.2080562,1,False
4711,5108-ab2d0b72-034a-4f00-991a-416faf93c98c,J,2,-3.3637893,-6.7919636,1,False
4712,5108-ab2d0b72-034a-4f00-991a-416faf93c98c,J,3,-28.142931,-1.7366422,1,False
4713,5108-ab2d0b72-034a-4f00-991a-416faf93c98c,J,4,-27.263372,-1.6772802,1,False
4714,5108-ab2d0b72-034a-4f00-991a-416faf93c98c,J,5,-27.699568,-1.2962182,1,False
4715,5108-ab2d0b72-034a-4f00-991a-416faf93c98c,J,6,-27.736841,-2.1285563,1,False
4716,5154-e7f636b5-f787-4bef-be2b-83083fd48c28,J,1,23.18219,12.329897,0,False
4717,5154-e7f636b5-f787-4bef-be2b-83083fd48c28,J,2,16.033707,8.735511,0,False
4718,5154-e7f636b5-f787-4bef-be2b-83083fd48c28,J,3,28.801943,12.297307,1,False
4719,5154-e7f636b5-f787-4bef-be2b-83083fd48c28,J,4,33.708828,9.090304,1,False
4720,5154-e7f636b5-f787-4bef-be2b-83083fd48c28,J,5,34.031456,8.094745,1,False
4721,5154-e7f636b5-f787-4bef-be2b-83083fd48c28,J,6,34.69594,9.430701,1,False
4722,5192-8023d95b-29c5-49aa-a245-42924607dd4b,J,1,2.570631,-7.2812486,1,False
4723,5192-8023d95b-29c5-49aa-a245-42924607dd4b,J,2,-15.85718,5.5861726,1,False
4724,5192-8023d95b-29c5-49aa-a245-42924607dd4b,J,3,-15.606643,6.0753427,1,False
4725,5192-8023d95b-29c5-49aa-a245-42924607dd4b,J,4,-14.694916,7.059992,1,False
4726,5192-8023d95b-29c5-49aa-a245-42924607dd4b,J,5,-14.810517,7.3876486,1,False
4727,5192-8023d95b-29c5-49aa-a245-42924607dd4b,J,6,-15.178266,7.3260694,1,False
4728,5315-f238c198-20c0-4162-932c-76cb0ad9e5b8,J,1,-3.8297951,-17.388048,1,False
4729,5315-f238c198-20c0-4162-932c-76cb0ad9e5b8,J,2,-3.8541882,-17.536913,1,False
4730,5315-f238c198-20c0-4162-932c-76cb0ad9e5b8,J,3,-3.2354298,-18.721657,1,False
4731,5315-f238c198-20c0-4162-932c-76cb0ad9e5b8,J,4,-3.7366147,-18.953661,0,False
4732,5315-f238c198-20c0-4162-932c-76cb0ad9e5b8,J,5,-2.8931408,-19.39768,1,False
