gameid,msgTime,trialNum,repetitionNum,role,intendedName,timeElapsed,contents
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657860104,18,2,director,L,11662,you selected it last time i said praying and meant the one with feet.
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657868241,18,2,director,L,6078,long dress parallelogram
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657872301,18,2,matcher,L,6204,his feet is up triangle?
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657872843,18,2,director,L,1159,on bottom
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657880915,19,2,matcher,G,3143,parallel praying
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657885313,19,2,director,G,11630,girl zombie
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657902965,20,2,matcher,C,3893,you said zombie?
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657914356,20,2,director,C,18543,girl zombie... she's wearing a dress with her foot kicked out and hands up like the other zombie
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657923188,20,2,director,C,4023,flying ghost no feet
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657932374,20,2,matcher,C,3623,she is a ghost not a zombie
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657946043,21,2,director,K,2624,praying with feet up
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657957054,22,2,director,E,1550,bunny head
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657970653,23,2,director,D,2908,server
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657975664,23,2,director,D,3609,regular with towel not fat
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490657994472,24,2,director,B,10238,two triangles not touching in the middle...
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658005599,24,2,matcher,B,2621,forgot this one
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658009442,24,2,director,B,6280,i forgot the name again too
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658018531,25,3,director,E,7406,bunny head
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658020552,25,3,matcher,E,4779,"2 triangles"
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658027243,26,3,director,I,811,skater
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658039658,27,3,director,D,3133,regular server guy
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658049730,28,3,director,L,2142,praying no feet
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658074427,29,3,director,H,13740,"um... diamond on top, six sided man???"
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658091102,30,3,director,C,12935,flying ghost no feet
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658108135,31,3,director,G,6526,ghost with long dress
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658123433,32,3,matcher,B,5732,", we have 2 ghosts?"
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658134873,32,3,matcher,B,7654,"ok, she is ghost with a long dress"
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658146244,32,3,director,B,19792,i guess... one that is flying with no feet. and a chick with a long dress that i keep calling a girl zombie
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658158848,32,3,director,B,2630,two triangles
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658172639,33,3,director,F,2231,sitting man
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658181258,34,3,director,J,1166,fat chef
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658189136,34,3,director,J,1526,fat server
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658196420,35,3,director,A,1464,zombie
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658200774,35,3,matcher,A,6273,"she is not cooking, she is delivering"
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658219433,36,3,director,K,11998,my kitchen is the fat chef though so i got confused typing 
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658227063,36,3,director,K,2776,praying feet up
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658236715,37,4,director,A,1087,zombie
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658249737,38,4,director,F,7783,sitting man
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658259760,39,4,director,H,1941,six sided man
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658269115,40,4,director,E,7335,bunny head
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658278308,41,4,director,C,1567,flying ghost
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658279808,41,4,director,C,865,no feet
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658286413,41,4,matcher,C,1273,no dress
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658290674,41,4,director,C,2502,no dress either 
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658302270,42,4,director,D,1040,server
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658310834,43,4,director,J,6392,fat server
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658323174,44,4,director,G,3213,girl zombie/ghost
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658333951,45,4,director,K,2167,praying feet up
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658350159,46,4,director,B,2485,2 triangles
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658371752,47,4,director,L,4542,praying no feet
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658382743,48,4,director,I,10439,skater
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658393989,49,5,director,L,2133,praying no feet
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658404930,50,5,director,C,1852,flying ghost
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658415629,51,5,director,K,8606,praying feet up
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658423748,52,5,director,I,755,skater
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658436580,53,5,director,J,5685,fat chef/server dude
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658448060,54,5,director,E,1973,bunny ears
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658458717,55,5,director,D,1141,server
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658466441,56,5,director,F,1311,sitting man
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658475883,57,5,director,H,2118,six sided man
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658487964,58,5,director,B,1493,2 triangles
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658498502,59,5,director,A,2254,thriller zombie
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658521836,60,5,director,G,7765,now you can pick the ghost thriller zombie chick
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658553781,61,6,director,J,1182,fat server
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658563257,62,6,director,D,779,server
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658571979,63,6,director,I,629,skater
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658581946,64,6,director,K,2422,praying feet up
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658597230,65,6,director,G,5414,girl ghost
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658606451,65,6,matcher,G,2540,long dress?
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658608409,65,6,director,G,2156,dress...
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658618292,66,6,director,L,1798,praying no feet
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658627200,67,6,director,E,1465,bunny ears
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658639434,68,6,director,B,2397,2 triangles
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658657993,69,6,director,C,4855,flying ghost... no dress/feet
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658666691,70,6,director,F,1166,sitting man
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658681784,71,6,director,H,2542,six sided man
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658713650,72,6,director,A,2694,thriller zombie...
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658714895,72,6,director,A,983,no dress
3321-5540179d-7955-4363-b9d2-e392f26a1256,1490658772153,72,6,director,A,2806,zombie... no dress
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490655801208,1,1,director,F,7476,the picture kind of looks like a man sitting
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490655823933,2,1,director,E,4768,"resembles a rabbit, with its head down"
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490655850141,3,1,director,K,7338,imagine a duck with a diamond on it's head
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490655855368,3,1,director,K,4629,that's what it looks like
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490655900616,4,1,director,J,19517,"it looks like a rectangle with a diamond on top, but a slice was taken from the right side of the rectangle"
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490655929861,5,1,director,I,10202,a man standing on 1 leg facing to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490655959993,6,1,director,A,9740,a man standing on 1 leg with his arms up looking behind him
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656003399,7,1,director,L,11076,looks like an s with a diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656027943,8,1,director,G,12712,"resembles a seal sort of, and the seal has a square ball on it's head"
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656031441,8,1,director,G,1600,facing to the right
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656062453,9,1,director,H,10922,sort of resembles like a pear
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656065746,9,1,director,H,3076,and theres a diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656097313,10,1,director,D,20722,a diamond headed figure pointing to the left. it sort of looks like they're wearing a robe
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656117446,11,1,director,C,3697,looks like a person flying almost
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656119734,11,1,director,C,1735,flying to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656138064,12,1,director,B,6711,resembles a mouse with a bow on it's head
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656143484,12,1,director,B,3114,he's looking up to the sky
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656163968,13,2,director,B,5827,same exact picture
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656166896,13,2,director,B,1837,mouse with bow
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656180910,14,2,director,L,2235,s with a diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656196099,15,2,director,H,5172,pear shaped with a diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656208699,16,2,director,C,4104,man flying to the left again
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656225017,17,2,director,K,5533,duck shaped figure with the diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656244837,18,2,director,A,13404,man on one leg looking behind himself
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656259054,19,2,director,G,4950,seal with the square ball on head
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656282950,20,2,director,F,14095,man with square head sitting down looking to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656302022,21,2,director,I,8551,man standing on 1 foot leaning to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656322790,22,2,director,E,10382,rabbit with square head looking down
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656338960,23,2,director,J,7484,rectangle with right portion cut off and diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656356869,24,2,director,D,9140,man in robe with diamond head pointing to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656375653,25,3,director,F,10799,man sitting on the floor looking up
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656401865,26,3,director,D,10190,man in robe with diamond head pointing to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656419553,27,3,director,I,10637,man standing on one leg pointing to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656427813,28,3,director,C,2143,man flying to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656441308,29,3,director,J,7346,rectangle with right portion cut off and diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656453921,30,3,director,K,4920,duck figure with diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656458035,30,3,director,K,3196,don't confuse with the s figure
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656467740,31,3,director,H,4256,pear shaped with diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656478593,32,3,director,G,4639,seal with square ball
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656495141,33,3,director,E,6969,rabbit with square head looking down
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656511443,34,3,director,L,3422,s figure with diamond
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656523993,35,3,director,B,4842,mouse looking up to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656537583,36,3,director,A,6695,man standing on one leg looking behind
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656548701,37,4,director,H,3561,pear shaped with diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656558714,38,4,director,B,3276,mouse looking up to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656571326,39,4,director,J,5990,rectangle with right portion cut off
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656581166,40,4,director,C,2860,man flying to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656592576,41,4,director,A,4450,man on one leg looking behind
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656608349,42,4,director,I,9466,man on one left pointing to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656623719,43,4,director,K,3945,duck shaped with diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656635576,44,4,director,D,3545,man in robe pointing to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656644774,45,4,director,L,2750,s figure with diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656656867,46,4,director,F,4382,man sitting looking up
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656666152,47,4,director,G,2902,seal with square ball
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656679779,48,4,director,E,4382,rabbit looking down
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656693619,49,5,director,I,4667,man on one leg pointing to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656708777,50,5,director,D,5197,man in robe pointing to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656720017,51,5,director,K,2931,duck shaped with diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656729784,52,5,director,E,1940,rabbit looking down
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656741642,53,5,director,G,3507,seal with square ball
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656752410,54,5,director,B,3506,mouse looking up to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656765487,55,5,director,J,6297,rectangle with right portion cut off and diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656776090,56,5,director,F,3511,man sitting and looking up
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656789703,57,5,director,A,4099,man on one leg looking behind
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656800045,58,5,director,C,2675,man flying to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656811313,59,5,director,H,2834,pear shaped with diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656821507,60,5,director,L,3556,s shaped with diamond
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656830508,61,6,director,L,2525,s shaped with diamond
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656841458,62,6,director,A,3822,man on one leg looking behind him
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656854913,63,6,director,H,2738,pear shaped with diamond
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656865708,64,6,director,E,2101,rabbit looking down
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656877658,65,6,director,D,3859,man in robe pointing to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656891603,66,6,director,J,6659,rectangle with right portion cut off and diamond on top
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656899621,67,6,director,C,1898,man flying to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656909276,68,6,director,K,2212,duck shaped with diamond
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656920863,69,6,director,B,3598,mouse looking up to the left
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656930285,70,6,director,G,2847,seal with square ball
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656939118,71,6,director,F,2522,man sitting and looking up
5693-668d2b0f-d15b-4769-acdf-8017caffe1e5,1490656951978,72,6,director,I,6244,man on one leg pointing to the left
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490657760752,1,1,director,I,19568,looks like a guy standing on one leg with arms reached out to the left and a leg behind him pointing to the right
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490657802666,2,1,director,D,21906,guy in a robe (no legs) both arms outstretched to the left (sleeves hanging down)
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490657885095,3,1,director,J,47569,"facing us straight on. vertical line (up/down) on the left and a pointy right shoulder, pointy right foot"
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490657961483,4,1,director,G,53611,"facing the right doing a deep lunge (knee on the ground), one foot out front, both arms together as one pointing diagonally to the upper right"
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490658014316,5,1,director,E,15946,looks like a sad easter bunny sitting on the ground facing the right
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490658058242,6,1,director,L,19436,facing the right semi squat arms out like he may be holding a lunch tray
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490658126003,7,1,director,A,29677,"possibly drunk, facing the left, one foot in the air as if to take a step, head tilted back and arms up like he may fall backwards"
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490658193873,8,1,director,K,27306,"facing the right, down on his knees arms out, possibly asking for forgiveness (probably stayed out too late and didn't call his wife)"
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490658233033,8,1,matcher,K,8936,hmm are the legs up in the air or pointed up?
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490658259572,8,1,director,K,20281,almost as if his heels are pointed up and he has a small diamond hunch back
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490658293851,9,1,director,C,13623,an angel ... arms wide open (doing his best creed impression)
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490658352308,10,1,director,B,27034,"one knee down, leg back ... arms outstretched like he's balancing on one knee. facing the right"
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490658416794,11,1,director,F,33418,"this looks like a sad college student, facing left, sitting down (problem against a tree) knees slightly raised, head bent down a bit.  rejection pose"
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490658476900,12,1,director,H,31714,"almost blob like, or cocoon ... or a burrito of sadness"
1747-31c92e68-6900-4f75-b1d5-f0fe4ea823a3,1490658518495,13,2,director,J,27250,oh we've seen this one before ... left sided vertical straight man (with the mini shoulder stump on the right)
