gameid,time,roundNum,score,name,draggedTo
6776-3,1459986944035,5,6,J_compact,5
6776-3,1459986966290,5,6,E_bunny,3
6776-3,1459986974819,5,8,K_waiter,4
6776-3,1459987022986,5,9,A_bird,6
6776-3,1459987037836,5,10,L_egypt,7
6776-3,1459987083587,6,1,C_ghost,12
6776-3,1459987095126,6,1,E_bunny,11
6776-3,1459987104486,6,3,B_helpbunny,10
6776-3,1459987110189,6,4,J_compact,9
6776-3,1459987121612,6,5,H_baby,8
6776-3,1459987136924,6,6,K_waiter,7
6776-3,1459987148610,6,7,L_egypt,1
6776-3,1459987171014,6,8,G_seal,3
6776-3,1459987195885,6,7,L_egypt,4
6776-3,1459987204831,6,8,F_sadperson,6
6776-3,1459987214310,6,8,I_iceskater,4
6776-3,1459987239133,6,10,L_egypt,1
3020-e,1459986242314,1,1,F_sadperson,4
3020-e,1459986260279,1,2,C_ghost,9
3020-e,1459986280637,1,3,I_iceskater,11
3020-e,1459986445845,1,4,L_egypt,8
3020-e,1459986457741,1,5,D_monk,2
3020-e,1459986485317,1,6,K_waiter,7
3020-e,1459986494068,1,7,A_bird,6
3020-e,1459986541104,1,8,E_bunny,10
3020-e,1459986588936,1,8,F_sadperson,4
3020-e,1459986663336,1,10,G_seal,1
3020-e,1459986754845,1,12,H_baby,3
3020-e,1459986915654,2,1,F_sadperson,1
3020-e,1459986935207,2,2,B_helpbunny,2
3020-e,1459986939385,2,3,E_bunny,3
3020-e,1459986962937,2,4,K_waiter,4
3020-e,1459986977281,2,5,G_seal,5
3020-e,1459986989339,2,6,H_baby,6
3020-e,1459987001651,2,7,I_iceskater,7
3020-e,1459987026393,2,8,L_egypt,8
3020-e,1459987041322,2,9,D_monk,9
3020-e,1459987054384,2,10,C_ghost,10
3020-e,1459987065304,2,12,J_compact,11
3020-e,1459987113369,3,1,C_ghost,1
3020-e,1459987121636,3,2,D_monk,2
3020-e,1459987139251,3,3,K_waiter,3
3020-e,1459987145091,3,4,I_iceskater,4
3020-e,1459987156645,3,5,B_helpbunny,5
3020-e,1459987161763,3,6,E_bunny,6
3020-e,1459987179781,3,7,A_bird,7
3020-e,1459987189173,3,8,H_baby,8
3020-e,1459987194242,3,10,J_compact,9
3020-e,1459987212018,3,12,G_seal,11
3020-e,1459987246547,4,1,K_waiter,1
3020-e,1459987254325,4,2,G_seal,2
3020-e,1459987263981,4,3,B_helpbunny,3
3020-e,1459987270263,4,4,D_monk,4
3020-e,1459987277789,4,5,H_baby,5
3020-e,1459987284728,4,6,C_ghost,6
3020-e,1459987294072,4,7,F_sadperson,7
3020-e,1459987312679,4,8,A_bird,8
3020-e,1459987317931,4,9,E_bunny,9
3020-e,1459987324917,4,10,I_iceskater,10
3020-e,1459987330832,4,12,J_compact,11
3020-e,1459987417810,5,1,G_seal,1
3020-e,1459987419577,5,2,B_helpbunny,2
3020-e,1459987423085,5,3,C_ghost,3
3020-e,1459987427396,5,4,H_baby,4
3020-e,1459987431946,5,5,E_bunny,6
3020-e,1459987433139,5,6,F_sadperson,5
3020-e,1459987463345,5,7,L_egypt,7
3020-e,1459987469435,5,8,A_bird,8
3020-e,1459987473071,5,9,K_waiter,9
3020-e,1459987476524,5,10,D_monk,10
3020-e,1459987478433,5,12,I_iceskater,11
3020-e,1459987591927,6,1,B_helpbunny,1
3020-e,1459987598048,6,2,J_compact,2
3020-e,1459987602178,6,3,I_iceskater,3
3020-e,1459987616836,6,4,L_egypt,4
3020-e,1459987620950,6,5,A_bird,5
3020-e,1459987625534,6,6,K_waiter,6
3020-e,1459987629085,6,7,H_baby,7
3020-e,1459987632367,6,9,F_sadperson,8
3020-e,1459987635922,6,10,D_monk,9
3020-e,1459987642016,6,12,C_ghost,10
3020-e,1459987644845,6,12,G_seal,12
7176-e,1459986322868,1,2,D_monk,2
7176-e,1459986392864,1,3,C_ghost,12
7176-e,1459986433304,1,4,E_bunny,11
7176-e,1459986462544,1,5,L_egypt,5
7176-e,1459986491962,1,6,I_iceskater,9
7176-e,1459986538483,1,7,F_sadperson,7
7176-e,1459986597633,1,8,B_helpbunny,4
7176-e,1459986660013,1,10,A_bird,10
7176-e,1459986851615,2,1,I_iceskater,1
7176-e,1459986856674,2,0,H_baby,2
7176-e,1459986857060,2,0,H_baby,2
7176-e,1459986863135,2,1,D_monk,3
7176-e,1459986869771,2,2,L_egypt,4
7176-e,1459986874956,2,3,I_iceskater,5
7176-e,1459986879691,2,4,A_bird,1
7176-e,1459986890344,2,5,J_compact,6
7176-e,1459986898588,2,6,E_bunny,7
7176-e,1459986907883,2,7,F_sadperson,8
7176-e,1459986925384,2,8,C_ghost,10
7176-e,1459986943574,2,9,B_helpbunny,11
7176-e,1459986980212,2,10,G_seal,12
7176-e,1459986997806,2,10,K_waiter,9
7176-e,1459987000132,2,10,L_egypt,4
7176-e,1459987003979,2,12,K_waiter,2
7176-e,1459987045361,3,0,C_ghost,1
7176-e,1459987052070,3,1,K_waiter,2
7176-e,1459987058329,3,2,E_bunny,3
7176-e,1459987076758,3,3,G_seal,4
7176-e,1459987084715,3,4,F_sadperson,5
7176-e,1459987089048,3,5,I_iceskater,6
7176-e,1459987094547,3,6,J_compact,7
7176-e,1459987111071,3,7,B_helpbunny,9
7176-e,1459987116300,3,9,D_monk,10
7176-e,1459987131660,3,10,L_egypt,12
7176-e,1459987142262,3,12,H_baby,1
7176-e,1459987193461,4,1,H_baby,1
7176-e,1459987198708,4,2,A_bird,2
7176-e,1459987204065,4,3,F_sadperson,3
7176-e,1459987209161,4,4,L_egypt,4
7176-e,1459987213774,4,5,J_compact,5
7176-e,1459987221007,4,6,G_seal,6
7176-e,1459987225368,4,7,D_monk,7
7176-e,1459987230159,4,8,E_bunny,8
7176-e,1459987241052,4,10,B_helpbunny,9
7176-e,1459987244249,4,12,K_waiter,10
7176-e,1459987274333,5,1,D_monk,1
7176-e,1459987278647,5,2,J_compact,2
7176-e,1459987281800,5,3,H_baby,3
7176-e,1459987288562,5,4,A_bird,4
7176-e,1459987293840,5,5,K_waiter,5
7176-e,1459987301135,5,6,G_seal,6
7176-e,1459987306271,5,7,L_egypt,7
7176-e,1459987312678,5,8,C_ghost,8
7176-e,1459987318009,5,9,I_iceskater,9
7176-e,1459987323228,5,10,E_bunny,10
7176-e,1459987327378,5,12,F_sadperson,11
7176-e,1459987389520,6,2,H_baby,1
7176-e,1459987397235,6,3,G_seal,2
7176-e,1459987401892,6,4,F_sadperson,3
7176-e,1459987405394,6,5,K_waiter,4
7176-e,1459987409493,6,6,L_egypt,5
7176-e,1459987417462,6,7,J_compact,6
7176-e,1459987423607,6,8,C_ghost,7
7176-e,1459987430040,6,9,B_helpbunny,8
7176-e,1459987436667,6,10,A_bird,9
7176-e,1459987441013,6,12,E_bunny,10
3308-d,1459986287037,1,0,A_bird,1
3308-d,1459986317179,1,0,K_waiter,2
3308-d,1459986373628,1,0,K_waiter,2
3308-d,1459986410493,1,1,I_iceskater,11
3308-d,1459986460286,1,1,K_waiter,4
3308-d,1459986515685,1,2,C_ghost,7
3308-d,1459986591040,1,3,F_sadperson,2
3308-d,1459986776945,1,3,E_bunny,6
3308-d,1459986852886,1,3,D_monk,8
3308-d,1459986994676,1,3,B_helpbunny,5
3308-d,1459987051235,1,3,J_compact,9
3308-d,1459987059780,1,5,L_egypt,10
3308-d,1459987216719,2,1,I_iceskater,1
3308-d,1459987236530,2,2,C_ghost,2
3308-d,1459987269490,2,1,C_ghost,5
3308-d,1459987272075,2,2,C_ghost,2
3308-d,1459987277351,2,3,A_bird,3
3308-d,1459987285863,2,3,J_compact,4
3308-d,1459987297999,2,4,F_sadperson,5
3308-d,1459987304496,2,4,K_waiter,6
3308-d,1459987319718,2,4,D_monk,7
3308-d,1459987344392,2,4,E_bunny,8
3308-d,1459987350378,2,5,E_bunny,9
3308-d,1459987358060,2,4,E_bunny,10
3308-d,1459987380652,2,5,B_helpbunny,10
3308-d,1459987386310,2,7,E_bunny,9
3308-d,1459987395333,2,5,A_bird,12
3308-d,1459987404371,2,7,L_egypt,12
3308-d,1459987406582,2,6,A_bird,11
3308-d,1459987406617,2,6,A_bird,11
3308-d,1459987450347,2,6,G_seal,3
3308-d,1459987579284,3,0,A_bird,1
3308-d,1459987599139,3,1,F_sadperson,2
3308-d,1459987605840,3,2,D_monk,3
3308-d,1459987619048,3,2,B_helpbunny,4
3308-d,1459987626885,3,2,G_seal,10
3308-d,1459987631964,3,2,E_bunny,5
3308-d,1459987648454,3,2,K_waiter,6
3308-d,1459987662878,3,3,I_iceskater,7
3308-d,1459987668844,3,4,J_compact,8
3308-d,1459987679831,3,5,C_ghost,9
3308-d,1459987692914,3,6,L_egypt,10
3308-d,1459987723656,3,6,E_bunny,12
3308-d,1459987897497,5,0,B_helpbunny,1
3308-d,1459987906664,5,2,F_sadperson,2
3308-d,1459987910253,5,1,K_waiter,3
3308-d,1459987914295,5,1,E_bunny,6
3308-d,1459987922474,5,1,I_iceskater,6
3308-d,1459987927354,5,1,C_ghost,7
3308-d,1459987942702,5,1,A_bird,8
3308-d,1459987948740,5,2,D_monk,9
3308-d,1459987952397,5,2,H_baby,12
3308-d,1459987953616,5,2,J_compact,10
3308-d,1459987973866,5,2,G_seal,12
3308-d,1459987975680,5,2,E_bunny,11
3308-d,1459987987824,5,2,B_helpbunny,12
3308-d,1459988083757,6,1,A_bird,1
3308-d,1459988089373,6,1,F_sadperson,2
3308-d,1459988097558,6,2,D_monk,3
3308-d,1459988105485,6,3,I_iceskater,4
3308-d,1459988112633,6,4,C_ghost,5
3308-d,1459988122189,6,4,G_seal,6
3308-d,1459988127534,6,5,L_egypt,7
3308-d,1459988146389,6,6,B_helpbunny,8
3308-d,1459988149363,6,4,E_bunny,8
3308-d,1459988167831,6,5,K_waiter,10
3308-d,1459988192263,6,3,J_compact,3
3308-d,1459988198185,6,3,E_bunny,8
4739-3,1459986247720,1,0,I_iceskater,1
4739-3,1459986279761,1,0,E_bunny,2
4739-3,1459986286153,1,0,D_monk,1
4739-3,1459986334743,1,1,F_sadperson,10
4739-3,1459986376470,1,3,K_waiter,3
4739-3,1459986395297,1,5,E_bunny,4
4739-3,1459986453064,1,6,H_baby,1
4739-3,1459986512827,1,4,E_bunny,6
4739-3,1459986515530,1,4,E_bunny,5
4739-3,1459986543906,1,5,D_monk,6
4739-3,1459986726681,1,5,G_seal,8
4739-3,1459986735941,1,6,B_helpbunny,8
4739-3,1459986765906,1,7,L_egypt,8
4739-3,1459986785868,1,7,B_helpbunny,9
4739-3,1459986832952,1,8,J_compact,11
4739-3,1459986933211,2,0,E_bunny,1
4739-3,1459986969735,2,1,A_bird,2
4739-3,1459986981318,2,1,G_seal,3
4739-3,1459987023120,2,2,K_waiter,4
4739-3,1459987079771,2,3,L_egypt,6
4739-3,1459987107400,2,5,D_monk,7
4739-3,1459987166524,2,5,J_compact,9
4739-3,1459987205324,2,6,F_sadperson,11
4739-3,1459987230410,2,5,K_waiter,12
4739-3,1459987273352,3,1,K_waiter,1
4739-3,1459987285704,3,1,B_helpbunny,2
4739-3,1459987308791,3,2,F_sadperson,3
4739-3,1459987337032,3,4,J_compact,4
4739-3,1459987407159,3,3,I_iceskater,5
4739-3,1459987421109,3,4,D_monk,6
4739-3,1459987461213,3,4,H_baby,7
4739-3,1459987525546,3,5,L_egypt,9
4739-3,1459987537514,3,5,E_bunny,10
4739-3,1459987551141,3,6,E_bunny,11
4739-3,1459987594998,3,6,B_helpbunny,12
4739-3,1459987643119,4,1,B_helpbunny,1
4739-3,1459987679989,4,1,K_waiter,2
4739-3,1459987726229,4,1,L_egypt,3
4739-3,1459987733856,4,2,L_egypt,2
4739-3,1459987740888,4,3,D_monk,4
4739-3,1459987775440,4,4,G_seal,5
4739-3,1459987840116,4,5,K_waiter,6
4739-3,1459987868093,4,5,I_iceskater,7
4739-3,1459987883395,4,5,G_seal,8
4739-3,1459987929495,4,7,J_compact,10
4739-3,1459988008298,4,8,C_ghost,12
4739-3,1459988054312,5,1,J_compact,1
4739-3,1459988078703,5,2,C_ghost,2
4739-3,1459988121251,5,2,K_waiter,3
4739-3,1459988135764,5,3,E_bunny,4
4739-3,1459988167624,5,3,G_seal,6
4739-3,1459988169612,5,2,G_seal,5
4739-3,1459988224970,5,3,D_monk,7
4739-3,1459988275509,5,3,B_helpbunny,8
4739-3,1459988285113,5,4,F_sadperson,9
4739-3,1459988333488,5,5,H_baby,10
4739-3,1459988360411,5,6,A_bird,4
4739-3,1459988386870,6,0,G_seal,1
4739-3,1459988426953,6,0,I_iceskater,2
4739-3,1459988441436,6,1,C_ghost,3
4739-3,1459988454934,6,2,A_bird,2
4739-3,1459988485463,6,3,K_waiter,4
4739-3,1459988500771,6,5,E_bunny,5
4739-3,1459988519433,6,6,D_monk,6
4739-3,1459988550491,6,7,H_baby,7
4739-3,1459988565256,6,8,F_sadperson,8
4739-3,1459988610811,6,9,L_egypt,9
4739-3,1459988658999,6,10,J_compact,11
0725-d,1459986397405,1,1,K_waiter,1
0725-d,1459986515304,1,1,G_seal,2
0725-d,1459986549342,1,2,J_compact,3
0725-d,1459986624695,1,3,L_egypt,4
0725-d,1459986666063,1,4,I_iceskater,5
0725-d,1459986722543,1,5,D_monk,6
0725-d,1459986802984,1,5,B_helpbunny,7
0725-d,1459986885214,1,6,A_bird,8
0725-d,1459986938343,1,6,F_sadperson,9
0725-d,1459987126717,1,8,E_bunny,11
0725-d,1459987237494,1,8,H_baby,7
0725-d,1459987422523,1,9,G_seal,7
0725-d,1459987718632,2,1,J_compact,2
0725-d,1459987745706,2,2,D_monk,3
0725-d,1459987768134,2,4,I_iceskater,4
0725-d,1459987786353,2,5,L_egypt,1
0725-d,1459987804614,2,5,G_seal,5
0725-d,1459987821625,2,6,C_ghost,6
0725-d,1459987824787,2,6,C_ghost,6
0725-d,1459987825693,2,6,G_seal,5
0725-d,1459987863437,2,7,A_bird,7
0725-d,1459987909194,2,8,K_waiter,8
0725-d,1459987999518,2,9,E_bunny,9
0725-d,1459988018221,2,8,F_sadperson,10
0725-d,1459988215309,3,0,G_seal,1
0725-d,1459988245903,3,0,J_compact,2
0725-d,1459988267510,3,1,D_monk,3
0725-d,1459988287987,3,2,D_monk,4
0725-d,1459988293384,3,3,J_compact,3
0725-d,1459988330181,3,4,L_egypt,2
0725-d,1459988346401,3,5,A_bird,5
0725-d,1459988351006,3,5,C_ghost,6
0725-d,1459988354517,3,6,C_ghost,7
0725-d,1459988357329,3,7,I_iceskater,6
0725-d,1459988459720,3,9,E_bunny,9
0725-d,1459988483589,3,8,F_sadperson,11
0725-d,1459988557079,4,0,B_helpbunny,1
0725-d,1459988560199,4,0,H_baby,2
0725-d,1459988562813,4,2,J_compact,3
0725-d,1459988584406,4,2,G_seal,4
0725-d,1459988597962,4,3,K_waiter,5
0725-d,1459988625137,4,4,I_iceskater,7
0725-d,1459988653096,4,5,D_monk,9
0725-d,1459988660578,4,6,E_bunny,10
0725-d,1459988726002,4,8,L_egypt,11
0725-d,1459988785830,5,2,K_waiter,2
0725-d,1459988795254,5,2,L_egypt,3
0725-d,1459988803886,5,1,G_seal,4
0725-d,1459988807907,5,1,I_iceskater,5
0725-d,1459988848854,5,2,E_bunny,6
0725-d,1459988856587,5,3,J_compact,7
0725-d,1459988862913,5,3,C_ghost,8
0725-d,1459988871509,5,3,F_sadperson,10
0725-d,1459988879415,5,3,B_helpbunny,9
0725-d,1459988950876,5,3,L_egypt,1
0725-d,1459988952936,5,4,D_monk,3
0725-d,1459989009502,5,5,A_bird,5
0725-d,1459989023291,5,7,C_ghost,11
0725-d,1459989070795,6,1,J_compact,1
0725-d,1459989081306,6,1,H_baby,2
0725-d,1459989087657,6,1,D_monk,3
0725-d,1459989095160,6,2,D_monk,4
0725-d,1459989109324,6,2,G_seal,2
0725-d,1459989113609,6,2,H_baby,3
0725-d,1459989119839,6,3,E_bunny,5
0725-d,1459989125249,6,4,I_iceskater,7
0725-d,1459989136612,6,5,L_egypt,6
0725-d,1459989141192,6,7,K_waiter,8
0725-d,1459989143873,6,8,C_ghost,9
0725-d,1459989150056,6,7,A_bird,10
0725-d,1459989165939,6,6,B_helpbunny,6
0725-d,1459989203978,6,5,A_bird,7
0725-d,1459989219322,6,5,I_iceskater,12
3017-0,1459986432749,1,0,E_bunny,12
3017-0,1459986433468,1,0,C_ghost,6
3017-0,1459986434070,1,0,J_compact,5
3017-0,1459986434618,1,0,G_seal,4
3017-0,1459986500337,1,1,D_monk,1
3017-0,1459986566209,1,2,H_baby,2
3017-0,1459986663755,1,3,F_sadperson,3
3017-0,1459986709542,1,5,I_iceskater,4
3017-0,1459986840171,1,6,K_waiter,5
3017-0,1459986875516,1,7,J_compact,6
3017-0,1459986897269,1,8,C_ghost,7
3017-0,1459987014613,1,9,A_bird,8
3017-0,1459987064473,1,10,L_egypt,9
3017-0,1459987138817,1,12,E_bunny,10
3017-0,1459987256433,1,12,G_seal,11
3017-0,1459987275433,1,12,B_helpbunny,12
3017-0,1459987276441,1,12,B_helpbunny,12
3017-0,1459987369690,2,2,L_egypt,1
3017-0,1459987419702,2,3,D_monk,2
3017-0,1459987462068,2,3,I_iceskater,3
3017-0,1459987462627,2,3,I_iceskater,3
3017-0,1459987463463,2,3,I_iceskater,3
3017-0,1459987464813,2,3,I_iceskater,3
3017-0,1459987500647,2,3,E_bunny,9
3017-0,1459987509257,2,4,B_helpbunny,4
3017-0,1459987539025,2,5,K_waiter,5
3017-0,1459987554297,2,6,F_sadperson,6
3017-0,1459987564070,2,7,G_seal,7
3017-0,1459987588535,2,8,A_bird,8
3017-0,1459987601057,2,9,C_ghost,9
3017-0,1459987625593,2,10,E_bunny,10
3017-0,1459987649544,2,12,E_bunny,11
3017-0,1459987681487,2,12,H_baby,12
3017-0,1459987683304,2,12,H_baby,12
3017-0,1459987684016,2,12,H_baby,12
3017-0,1459987684974,2,12,H_baby,12
3017-0,1459987709172,3,2,J_compact,1
3017-0,1459987726405,3,3,D_monk,2
3017-0,1459987763770,3,4,B_helpbunny,3
3017-0,1459987773905,3,4,E_bunny,4
3017-0,1459987783601,3,3,H_baby,5
3017-0,1459987798787,3,3,F_sadperson,6
3017-0,1459987806335,3,3,A_bird,7
3017-0,1459987824805,3,3,L_egypt,8
3017-0,1459987825445,3,3,L_egypt,8
3017-0,1459987827804,3,3,L_egypt,8
3017-0,1459987828750,3,3,G_seal,9
3017-0,1459987829164,3,3,G_seal,9
3017-0,1459987829997,3,3,G_seal,9
3017-0,1459987838356,3,3,I_iceskater,10
3017-0,1459987839196,3,3,I_iceskater,10
3017-0,1459987854193,3,2,K_waiter,11
3017-0,1459987859189,3,2,C_ghost,12
3017-0,1459987863957,3,2,C_ghost,12
3017-0,1459987887400,3,2,C_ghost,12
3017-0,1459987928890,4,1,L_egypt,1
3017-0,1459987942261,4,3,G_seal,2
3017-0,1459987972940,4,5,E_bunny,3
3017-0,1459987978822,4,5,A_bird,4
3017-0,1459987980070,4,5,A_bird,4
3017-0,1459987986351,4,5,A_bird,4
3017-0,1459988000934,4,6,J_compact,5
3017-0,1459988048278,4,7,D_monk,6
3017-0,1459988057867,4,7,I_iceskater,7
3017-0,1459988061095,4,8,F_sadperson,7
3017-0,1459988080578,4,10,K_waiter,8
3017-0,1459988094030,4,12,C_ghost,9
3017-0,1459988097965,4,12,H_baby,10
3017-0,1459988099489,4,12,H_baby,10
3017-0,1459988104696,4,12,I_iceskater,11
3017-0,1459988105144,4,12,I_iceskater,11
3017-0,1459988106119,4,12,I_iceskater,11
3017-0,1459988107494,4,12,I_iceskater,11
3017-0,1459988113201,4,12,B_helpbunny,12
3017-0,1459988151677,5,1,G_seal,1
3017-0,1459988159103,5,2,C_ghost,2
3017-0,1459988173715,5,3,D_monk,3
3017-0,1459988186571,5,4,F_sadperson,4
3017-0,1459988207816,5,5,E_bunny,5
3017-0,1459988229932,5,6,L_egypt,6
3017-0,1459988244353,5,7,I_iceskater,7
3017-0,1459988270598,5,8,K_waiter,8
3017-0,1459988288452,5,9,J_compact,9
3017-0,1459988296728,5,10,A_bird,10
3017-0,1459988302212,5,10,B_helpbunny,11
3017-0,1459988304468,5,12,H_baby,11
3017-0,1459988310956,5,12,B_helpbunny,12
3017-0,1459988335101,6,1,C_ghost,1
3017-0,1459988357297,6,2,K_waiter,2
3017-0,1459988365665,6,4,I_iceskater,3
3017-0,1459988380407,6,5,D_monk,4
3017-0,1459988399921,6,6,B_helpbunny,5
3017-0,1459988408605,6,6,G_seal,6
3017-0,1459988418538,6,8,F_sadperson,7
3017-0,1459988429252,6,9,A_bird,8
3017-0,1459988437710,6,9,H_baby,9
3017-0,1459988458623,6,10,L_egypt,10
3017-0,1459988475097,6,12,E_bunny,11
3017-0,1459988483906,6,12,J_compact,12
3017-0,1459988484928,6,12,J_compact,12
1503-c,1459986421606,1,0,E_bunny,5
1503-c,1459986546730,1,1,C_ghost,9
1503-c,1459986589265,1,2,I_iceskater,8
1503-c,1459986629620,1,4,A_bird,2
1503-c,1459986684756,1,4,I_iceskater,8
1503-c,1459986693466,1,5,G_seal,12
1503-c,1459986744004,1,6,D_monk,7
1503-c,1459986812135,1,7,J_compact,6
1503-c,1459987042232,1,6,B_helpbunny,10
1503-c,1459987090002,1,8,H_baby,11
1503-c,1459987155537,1,6,L_egypt,11
1503-c,1459987160547,1,8,H_baby,11
1503-c,1459987287266,1,7,F_sadperson,1
1503-c,1459987594086,2,1,A_bird,9
1503-c,1459987706667,2,2,E_bunny,10
1503-c,1459987737290,2,3,C_ghost,7
1503-c,1459987776668,2,4,I_iceskater,12
1503-c,1459987813303,2,4,D_monk,8
1503-c,1459987822823,2,5,F_sadperson,1
1503-c,1459987889238,2,5,L_egypt,8
1503-c,1459987897124,2,5,H_baby,3
1503-c,1459987953899,2,5,L_egypt,4
1503-c,1459988105250,2,6,G_seal,6
1503-c,1459988166486,2,7,L_egypt,2
1503-c,1459988198941,2,7,K_waiter,2
1503-c,1459988349827,2,8,L_egypt,3
1503-c,1459988604882,3,1,I_iceskater,1
1503-c,1459988623427,3,2,A_bird,4
1503-c,1459988637102,3,3,C_ghost,12
1503-c,1459988663660,3,4,E_bunny,10
1503-c,1459988681088,3,5,F_sadperson,3
1503-c,1459988811256,3,7,G_seal,2
1503-c,1459988817024,3,7,K_waiter,5
1503-c,1459988828354,3,6,B_helpbunny,10
1503-c,1459988887912,3,7,D_monk,11
1503-c,1459988945927,3,7,J_compact,6
1503-c,1459989230407,3,8,E_bunny,10
1503-c,1459989517057,3,9,H_baby,6
1503-c,1459989552247,3,8,B_helpbunny,10
1503-c,1459989666625,3,9,E_bunny,10
1503-c,1459989968755,3,8,B_helpbunny,2
1503-c,1459990346309,3,8,G_seal,8
1503-c,1459990433405,3,9,G_seal,2
1503-c,1459990579203,3,10,B_helpbunny,5
1503-c,1459990616763,3,9,B_helpbunny,8
1503-c,1459990725769,3,9,H_baby,6
1503-c,1459990727429,3,10,H_baby,8
1503-c,1459990729322,3,12,K_waiter,6
1503-c,1459990973534,4,1,B_helpbunny,4
1503-c,1459990981619,4,2,I_iceskater,7
1503-c,1459990989804,4,3,F_sadperson,12
1503-c,1459990999256,4,5,A_bird,8
1503-c,1459991038974,4,6,K_waiter,10
1503-c,1459991048465,4,7,L_egypt,11
1503-c,1459991057820,4,8,D_monk,9
1503-c,1459991093297,4,9,H_baby,3
1503-c,1459991129640,4,10,C_ghost,2
1503-c,1459991136383,4,12,E_bunny,1
1503-c,1459991225676,5,1,J_compact,1
1503-c,1459991252254,5,2,G_seal,2
1503-c,1459991266919,5,3,K_waiter,3
1503-c,1459991271809,5,4,D_monk,4
1503-c,1459991274421,5,5,E_bunny,5
1503-c,1459991277196,5,6,I_iceskater,6
1503-c,1459991280426,5,8,C_ghost,7
1503-c,1459991286192,5,9,B_helpbunny,8
1503-c,1459991291197,5,10,L_egypt,9
1503-c,1459991299184,5,12,A_bird,11
1503-c,1459991339174,6,1,A_bird,1
1503-c,1459991346080,6,2,K_waiter,2
1503-c,1459991350055,6,3,G_seal,3
1503-c,1459991354697,6,4,I_iceskater,4
1503-c,1459991360467,6,5,L_egypt,5
1503-c,1459991363467,6,7,C_ghost,6
1503-c,1459991372452,6,8,B_helpbunny,7
1503-c,1459991377947,6,10,E_bunny,8
1503-c,1459991382290,6,12,J_compact,9
4871-5,1459986506165,1,0,F_sadperson,3
4871-5,1459986580251,1,0,F_sadperson,1
4871-5,1459986619076,1,2,I_iceskater,2
4871-5,1459986721939,1,3,L_egypt,4
4871-5,1459986805029,1,4,B_helpbunny,5
4871-5,1459986857206,1,5,D_monk,6
4871-5,1459986893440,1,6,A_bird,7
4871-5,1459986983207,1,5,C_ghost,6
4871-5,1459986987291,1,6,D_monk,8
4871-5,1459987047490,1,7,F_sadperson,8
4871-5,1459987050948,1,7,E_bunny,1
4871-5,1459987104960,1,6,G_seal,9
4871-5,1459987163163,1,7,E_bunny,10
4871-5,1459987178184,1,6,F_sadperson,1
4871-5,1459987245768,1,6,D_monk,8
4871-5,1459987299338,1,7,C_ghost,12
4871-5,1459987345368,1,8,D_monk,6
4871-5,1459987488410,2,1,D_monk,1
4871-5,1459987543108,2,3,I_iceskater,2
4871-5,1459987760021,2,5,K_waiter,3
4871-5,1459987849093,2,5,H_baby,6
4871-5,1459987850705,2,5,H_baby,6
4871-5,1459987852333,2,7,H_baby,4
4871-5,1459988105522,2,8,C_ghost,8
4871-5,1459988167340,2,9,G_seal,9
4871-5,1459988226313,2,10,A_bird,10
4871-5,1459988255779,2,12,L_egypt,11
4871-5,1459988328553,3,1,L_egypt,1
4871-5,1459988371450,3,2,K_waiter,2
4871-5,1459988386989,3,3,C_ghost,3
4871-5,1459988422654,3,4,B_helpbunny,4
4871-5,1459988442397,3,5,F_sadperson,5
4871-5,1459988474954,3,6,G_seal,6
4871-5,1459988494465,3,7,J_compact,7
4871-5,1459988510698,3,7,I_iceskater,9
4871-5,1459988512497,3,8,I_iceskater,8
4871-5,1459988535170,3,10,E_bunny,9
4871-5,1459988552180,3,12,H_baby,10
4871-5,1459988605404,4,1,D_monk,1
4871-5,1459988644107,4,2,B_helpbunny,2
4871-5,1459988651291,4,3,I_iceskater,3
4871-5,1459988657449,4,4,H_baby,4
4871-5,1459988664675,4,5,L_egypt,5
4871-5,1459988671093,4,6,J_compact,6
4871-5,1459988689587,4,7,K_waiter,7
4871-5,1459988692487,4,8,A_bird,8
4871-5,1459988701739,4,9,E_bunny,9
4871-5,1459988710587,4,10,F_sadperson,10
4871-5,1459988712968,4,12,C_ghost,11
4871-5,1459988753662,5,1,I_iceskater,1
4871-5,1459988773278,5,2,H_baby,2
4871-5,1459988778112,5,3,A_bird,3
4871-5,1459988792112,5,4,D_monk,4
4871-5,1459988804538,5,5,G_seal,5
4871-5,1459988808264,5,6,J_compact,6
4871-5,1459988824123,5,7,F_sadperson,7
4871-5,1459988840639,5,8,C_ghost,9
4871-5,1459988852175,5,7,B_helpbunny,10
4871-5,1459988872431,5,8,C_ghost,10
4871-5,1459988873539,5,9,B_helpbunny,11
4871-5,1459988881473,5,10,L_egypt,7
4871-5,1459988883079,5,12,F_sadperson,8
4871-5,1459988925367,6,1,H_baby,2
4871-5,1459988932469,6,3,C_ghost,3
4871-5,1459988949005,6,5,I_iceskater,5
4871-5,1459988954118,6,6,L_egypt,6
4871-5,1459988962568,6,7,J_compact,7
4871-5,1459988969060,6,8,A_bird,8
4871-5,1459988980962,6,9,E_bunny,9
4871-5,1459988996402,6,10,D_monk,11
4140-2,1459986546865,1,1,D_monk,1
4140-2,1459986561640,1,1,K_waiter,2
4140-2,1459986615424,1,2,F_sadperson,3
4140-2,1459986683105,1,3,E_bunny,3
4140-2,1459986737173,1,4,F_sadperson,9
